FeatureID,FeatureID_mgf,Name,Formula,Calc. MW,m/z,RT [min],Annotation MW,mzVault Best Match,mzCloud Best Match,KEGG ID,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,# mzCloud Results,# mzVault Results,RP_S73,RP_S74,RP_S75,RP_S76,RP_S77,RP_S78,RP_S79,RP_S80,RP_S81,RP_S82,RP_S83,RP_S84,RP_S85,RP_S86,RP_S87,RP_S88,RP_S89,RP_S90,RP_S91,RP_S92,RP_S93,RP_S94,RP_S95,RP_S96,RP_S97,RP_S98,RP_S99,RP_S100,RP_S101,RP_S102,RP_S103,RP_S104
FT_18.869_175.07533,MW_174.06805@RT_18.869,NA,C11 H10 O2,174.06805,175.07533,18.869,174.06808,NA,NA,NA,Full match,No results,No results,0,0,19818177.6059243,22943865.4335066,11259084.1349091,40575483.0386959,18540664.051708,35762965.0976597,10050609.9661496,30310274.4756602,24027081.0247821,30622529.8719801,13493928.4190316,16407867.2893039,25521322.2184319,31821303.8890952,6967475.08039366,16563669.7005012,15430724.137568,14466763.0301836,14266608.9840959,20534872.6012592,14346715.4822629,23005718.8300685,13100981.0442568,15656966.850894,27495639.0967656,22931413.844057,15555877.8378835,20095729.3779371,27687817.9839887,18520430.3941794,13057954.5333524,15267491.7190964
FT_6.150_174.14886,MW_173.14158@RT_6.150,NA,C9 H19 N O2,173.14158,174.14886,6.15,173.14158,NA,NA,NA,Full match,No results,No results,0,0,699742.429070525,2936415.29520211,5233045.02916193,10909075.7627473,2191077.28629326,4227718.25661317,12531488.8542123,4682846.45925724,8629945.50107086,7749178.7714866605,29967242.6487755,9999197.59869363,24736219.3068189,11940268.4277175,25222457.4125255,3944569.84463689,18614880.5674713,606892.251407126,9458914.99765762,15645759.7434664,224567.384456075,12811556.1326508,13278080.6900298,6595150.39765901,7472075.83992051,12150972.1323892,8814614.39717814,6772180.91862,10566934.4184186,5838925.96681272,4561017.78105673,13264219.1180829
FT_1.784_174.08735,MW_173.08007@RT_1.784,NA,C6 H11 N3 O3,173.08007,174.08735,1.784,173.08004,NA,NA,NA,Full match,No results,No results,0,0,597969.4207546,793031.239564138,7049169.54916817,4114809.94862578,6384632.51156911,3614764.16635946,7049770.81638557,2826641.00936107,6460637.31194176,14094428.8230429,12975067.7789985,2812704.01489186,7125498.33123107,13771874.4293788,14506246.4635512,1706773.80710108,9201911.12244939,14733629.2757327,9118010.95245477,8506047.81171286,16828917.0514263,34436713.5725319,7181682.14948419,6342613.83728308,7644078.64981157,4180476.29171415,9929322.7823559,17323244.8297346,15697801.0190969,55126595.441296,11339518.1084576,4436387.80900522
FT_2.079_174.03864,MW_173.03137@RT_2.079,NA,NA,173.03137,174.03864,2.079,NA,NA,NA,NA,No results,No results,No results,0,0,5037075.7628265,6814312.32079238,15695851.0816914,16032749.0947002,10949826.581436,11137902.2262661,18961926.8796368,8090327.32754036,4665062.88225146,5364910.24294749,7308333.36072356,7038195.24735051,6072469.44389861,8178176.0014416,6830010.42573445,5442101.10911729,6795769.70659202,8632436.44060529,6300586.39852191,6322400.92423329,9295745.86707433,11695875.9815347,7968709.85112912,7014469.9984102,8054192.05578799,9838655.55465641,8501475.29977688,10609794.1650109,17706671.2396806,30448789.3007421,12180455.6682349,10944402.3735704
FT_1.295_173.09210,MW_172.08483@RT_1.295,Prolylglycine,C7 H12 N2 O3,172.08483,173.0921,1.295,172.08479,NA,78.2,NA,Full match,Full match,No results,2,0,647396303.323117,340804223.856157,400760286.306884,484918070.22187,290110945.793574,560733896.713508,791829364.545559,592687167.43701,639591324.295332,729643741.198665,403482160.895712,574280307.631401,538118882.808457,882822251.968251,429335241.050459,630506604.010042,570243642.738999,424123315.550423,532456648.544121,519046936.849476,794436853.250009,1144114481.74949,672313288.438771,550966397.666355,298821065.373927,454130515.119896,718329727.595864,905316487.366788,737113142.937303,654949391.700213,778311119.974243,541847477.309389
FT_9.043_195.06277,MW_172.07356@RT_9.043,NP-019360,C8 H12 O4,172.07356,195.06277,9.043,172.07356,NA,98.7,NA,Full match,Full match,No results,5,0,26277353.3911289,56691731.7099838,24513034.3049797,72694818.7478883,45979083.9561361,68112079.9031207,27821396.2034268,70030167.1364939,73277401.9170284,48970014.1548692,31271888.6941887,40401825.8393595,51333490.353472,56267758.783502,26165361.6524214,26146039.8688356,50956581.8184662,64045490.2987733,61240107.1216372,40523922.4272021,56116720.3059999,38636620.4577288,23242976.4820381,27585191.8430708,63195287.2375665,87287155.3322697,53143437.1964049,41883639.0661768,63768149.3358924,63574676.9576932,28940867.0584027,29511810.2839318
FT_1.302_189.12341,MW_171.08958@RT_1.302,NA,C8 H13 N O3,171.08958,189.12341,1.302,171.08954,NA,NA,NA,Full match,No results,No results,0,0,319700463.816855,496854925.522676,636519163.607418,937463692.867143,382993336.405246,564094307.47541,649104358.391657,679665086.569413,227134133.5811,153600377.080694,290631164.500271,263374758.681845,163101924.355875,133752019.454304,178753171.44354,364695753.047755,169091972.087325,184477326.745849,114303032.11013,148823854.071613,284660118.522337,169311693.013061,211162002.528294,155696351.310879,120753230.284527,96785201.3336661,193313790.263542,249101168.167559,624094827.506828,790474224.193387,276743726.084634,544163961.701225
FT_12.135_171.10176,MW_170.09448@RT_12.135,NA,C9 H14 O3,170.09448,171.10176,12.135,170.09429,NA,NA,NA,Full match,No results,No results,0,0,25942835.3599955,68885642.3949541,25737791.1115558,89688672.8185718,37228023.0867229,65359269.8658171,21934431.8369827,60917292.6211165,47715707.9022319,54246593.0820506,28059810.8349006,41290762.3791963,57453093.6081068,43179148.5424985,19815837.7304687,22017119.1157414,54719790.6435073,65650717.8163582,67513854.701802,33706766.1944274,40571481.7364162,53717856.079738,20319854.7502542,27914743.8634338,68779480.9090944,84468761.8282054,49031836.4860521,34368513.0646295,75702448.1629082,78219565.7319276,26869786.2416202,37229400.4894263
FT_11.693_171.10169,MW_170.09440@RT_11.693,NA,C9 H14 O3,170.0944,171.10169,11.693,170.09429,NA,NA,NA,Full match,No results,No results,0,0,11986979.9425368,26233250.7496586,12516707.8316999,26305159.952555,19727884.9013475,24263328.3940352,15427243.1493385,29419006.4759022,32056972.2682458,19040028.1235896,13637592.6770323,13036071.3951798,22520988.1951534,22950373.8383958,12088588.8349527,12533118.1572238,18831650.1340876,25803316.41314,25132210.7459074,19287810.4147324,25506431.3559366,19623501.3566411,13668297.5346116,18511684.6340036,28856857.8787323,40584230.0722908,14420512.2574211,22107836.0345352,27813981.4423839,18438204.5445004,14902925.1309638,15770868.7113697
FT_10.186_171.10172,MW_170.09438@RT_10.186,NA,C9 H14 O3,170.09438,171.10172,10.186,170.09429,NA,NA,NA,Full match,No results,No results,0,0,29700221.4978157,55840218.2706822,25938954.6756965,61433604.2403032,46077475.4556676,55046168.9332423,18977390.2501723,66553182.4250124,84819969.4146423,35802602.9167075,27043441.0381901,21729346.0168337,52093073.84852,49723611.0427907,26296079.1719152,19943857.9058853,43952850.0891562,61219990.6427112,66703643.1309253,47988797.8331431,59944333.4821029,39382795.6551533,27242505.1496606,39700355.4134403,62237506.7376433,89474738.4466653,50106325.0945911,49356732.3789596,58773219.2419582,60323090.6415287,35940825.3577536,23705007.0093955
FT_9.925_171.10161,MW_170.09432@RT_9.925,NA,C9 H14 O3,170.09432,171.10161,9.925,170.09429,NA,NA,NA,Full match,No results,No results,0,0,23596270.3445832,57711854.5412336,23068130.6326305,51802506.8759049,44593388.7280966,51621941.0046278,24402380.7305841,67258424.8851797,90097733.2754756,25811732.1597502,22573798.3521684,32504110.4021172,61363289.2688655,41388681.4679736,20269773.0733035,26432591.0480153,42285511.6247382,55617764.4577884,101110642.286306,47981928.8595211,67284293.6317005,33013997.866449,22986095.8271408,44607833.1587491,65879778.6560137,112349839.760524,57774609.1078934,52819958.9232533,63316686.1848908,55284735.6583251,28532980.1478175,29090257.0335009
FT_9.801_171.10161,MW_170.09430@RT_9.801,NA,C9 H14 O3,170.0943,171.10161,9.801,170.09429,NA,NA,NA,Full match,No results,No results,0,0,20404813.2445349,43913549.6109105,18876144.1689579,48209505.2044454,36558806.77052,46721219.4684424,18266069.5321951,54692796.3278506,64803363.7299014,28710047.3801419,19743206.2968777,25713651.9608173,39454374.3279247,37811311.0765413,17123948.1708669,18678691.7377763,33314254.3483728,45933017.7699525,44410943.7906214,30165385.7356612,40538085.8925507,27176607.8231943,17308570.8730736,28889672.5496077,45927759.3789648,68217562.0721216,30844507.2053909,38761505.1407573,44644962.248192,43622322.7369721,22742872.5622397,20215356.3330676
FT_7.326_171.06273,MW_170.05545@RT_7.326,Penicillic acid,C8 H10 O4,170.05545,171.06273,7.326,170.05791,NA,70.1,NA,No match,Invalid mass,No results,1,0,7850272.24877911,17166493.0814299,6514939.71582568,25969516.7326621,8549192.75099586,26660811.2054334,3971678.37351985,12847188.6689472,13883423.7103937,11053041.2992103,8713512.38344847,8634664.20766385,15030358.2652687,13128093.8731829,6018025.10548051,6185925.23838365,14226001.7376575,15584092.8624205,8597748.55077137,9477282.68558794,11150218.4629722,8887860.56990766,4793299.07599295,7568414.77103142,21926665.0650691,16155110.4870525,10901843.3214211,12823254.0704142,16898330.8907367,20083398.5721569,9917140.73394189,7754492.66282077
FT_7.884_171.06268,MW_170.05540@RT_7.884,NA,C4 H6 N6 O2,170.0554,171.06268,7.884,170.05522,NA,NA,NA,Full match,No results,No results,0,0,3101994.12451748,6756598.72141529,2467059.15676444,11828172.0224977,3079166.57275357,11061841.8724365,1447397.41911747,4456463.81483331,5203265.70817657,3744783.56347014,3563249.13986783,2981031.00842353,5549224.79807276,4661653.31926905,2453198.70375246,2094536.68313197,4712450.82244118,6276033.24765937,3812690.66334272,3474110.13776074,3966226.29662215,3158996.8614617,1540829.15596286,2893407.10372086,9183338.72341714,6793837.87534204,4648001.41134531,5035025.16129022,7972574.72988518,7786879.83598673,3371745.47150673,3039336.22916503
FT_10.540_169.12233,MW_168.11505@RT_10.540,10-HDA,C10 H18 O3,168.11505,169.12233,10.54,186.12559,NA,80.2,NA,No match,Invalid mass,No results,2,0,15615056.8329691,31983103.3449222,15553995.8606711,40189835.1511787,57851602.0189446,29377798.4874359,27551752.3340526,65505313.5089202,96489615.0281003,32941884.0226203,24368839.3432461,26593761.4057066,57857385.6206957,46246764.1107397,16180480.1591665,18771564.0806313,21511209.4204545,41132676.3059342,178747081.421445,36502742.5427708,41303635.0641633,33195015.6653901,18920886.0899415,33255499.0012984,37379143.7005613,60343367.8585621,22076757.0504413,37424227.8038566,33111238.2132782,30365143.3624239,19861905.1144328,25703595.9382147
FT_12.347_169.12233,MW_168.11503@RT_12.347,10-HDA,C10 H18 O3,168.11503,169.12233,12.347,186.12559,NA,72.8,NA,No match,Invalid mass,No results,2,0,45700803.1042059,93896458.6448309,56128026.0202959,147451774.399544,82272707.4910695,141880352.851461,42034414.3363407,151769125.646849,174999798.710763,93695302.1382415,61587815.6514655,61551589.2816945,93201615.5680821,109749929.161572,45568089.4332486,50359632.8970129,101966006.893389,108452806.755613,50322524.0000296,81928804.6514674,88343682.8029452,48675474.6295319,41742890.3586304,58796407.6637857,118666466.704477,136528784.06727,65987313.2503322,103107620.753338,111377641.356943,135713015.796451,63147055.8340799,58427343.2001792
FT_12.206_169.12233,MW_168.11500@RT_12.206,NA,C10 H16 O2,168.115,169.12233,12.206,168.11503,NA,NA,NA,Full match,No results,No results,0,0,25767879.3216853,62406801.1641367,29213616.1094018,70338935.8582741,48626691.665299,72504334.7258194,22264171.7008611,83664505.0212916,100187358.215414,35384706.8316104,27727109.5421508,40072673.4504923,65987787.5614176,56190242.8047411,23357357.1860959,30348821.0062489,46309783.566363,58246977.4150701,93726878.4699866,49032929.1794028,67871820.660163,45389064.5941849,20526561.1161929,49642546.8161764,89987239.3106672,107827347.81458,63735634.7307745,63397312.6074034,76645955.2447046,66120406.5277681,36204718.9306621,32167911.2793275
FT_12.079_169.12233,MW_168.11499@RT_12.079,NA,C10 H16 O2,168.11499,169.12233,12.079,168.11503,NA,NA,NA,Full match,No results,No results,0,0,17688698.7717493,41171172.6030605,20346789.4542959,53915340.1742163,32064460.572518,49002636.4645671,19189027.0231244,58610340.6770683,58227788.6778051,24204862.6126003,22299536.6406704,27171283.4895302,49597244.5919691,31760456.0812577,16044113.8664945,21625418.6721585,35931655.8223072,34630378.8264608,61234829.0821728,28862609.3680302,38581038.1923277,27137030.4662792,17554616.9963195,21438395.0200376,57944180.0973489,61517427.74478,48428574.4679648,46164586.666679,53468897.531637,52619496.9392123,25404512.5738272,19658022.1195814
FT_12.560_169.04957,MW_168.04229@RT_12.560,methyl 4-methyl-2-oxo-2H-pyran-6-carboxylate,C8 H8 O4,168.04229,169.04957,12.56,168.04226,NA,88.3,NA,Full match,Full match,No results,2,0,7225423.66249598,13987020.529928,3302210.20292971,27802280.0272005,7804926.39440249,25087652.2295557,5020151.74509487,11541398.2236794,9117698.1748311,11316068.9457273,5866918.72348982,4017836.92384473,7921772.91510076,9977120.17871405,2706614.61388031,2810453.90761181,12312973.8840521,7834360.76966522,3085551.86643544,8271239.89543029,6213618.96512514,6080448.88482392,4451713.82457562,4244174.59449534,17092423.2473994,13618424.0949994,8658891.22446356,4833741.35664487,15980506.265808,21801053.5611733,7851009.52243776,6105137.97756213
FT_1.147_168.06892,MW_167.06164@RT_1.147,NA,C5 H13 N O3 S,167.06164,168.06892,1.147,167.06161,NA,NA,NA,Full match,No results,No results,0,0,173436968.147043,482926936.21123,602456777.36537,870518093.052664,393973692.892501,297917934.329837,528708866.352476,391721873.094705,324434228.923014,402113710.074257,589252152.267494,455390051.445272,417999863.06351,340055870.103447,500767554.45986,345017534.292098,503268772.223976,319031652.028998,420272320.246149,397297454.517598,203509713.1977,328324401.856471,445231064.252406,403060577.676888,417184257.629204,445413828.37848,414250922.697122,344788467.200265,354752731.475212,467751424.651428,230475013.198358,448752335.092773
FT_11.592_167.10668,MW_166.09940@RT_11.592,NA,C10 H14 O2,166.0994,167.10668,11.592,166.09938,NA,NA,NA,Full match,No results,No results,0,0,158483377.47739,407923772.823274,170046421.827676,533647492.073957,311799108.371752,435201149.474246,137914382.912804,498640733.539962,599144305.095054,259423114.432505,180825059.665279,225156072.137158,391532488.748468,371940506.076553,133290099.2875,155979625.71009,371456913.542364,370404260.413654,751656772.812728,268287777.105395,339932431.995991,223999928.854034,144840904.384321,268250770.029327,550342267.5425,761248670.273808,402628288.60837,327196122.388671,514156332.323907,515491237.989957,191477788.905371,172970202.543209
FT_12.555_167.10667,MW_166.09940@RT_12.555,NA,C10 H14 O2,166.0994,167.10667,12.555,166.09938,NA,NA,NA,Full match,No results,No results,0,0,72338367.2278623,160609929.759655,77948166.2503786,224572978.828155,124358983.181844,198511415.253319,68616165.5577845,188369629.097587,214269196.057219,116374396.773027,88279725.6993456,95485906.9072066,149236432.986973,147272372.583202,66322350.2302418,66557379.912617,146725212.743574,175816025.536513,205679791.427108,110055708.527561,136756666.656991,109755351.248421,62117759.306113,87088400.570087,196825319.861756,268029883.279958,216700646.470938,131544209.362493,181679752.011569,196459445.102541,84584959.153461,72763720.1764907
FT_10.898_167.10667,MW_166.09939@RT_10.898,NA,C10 H14 O2,166.09939,167.10667,10.898,166.09938,NA,NA,NA,Full match,No results,No results,0,0,58554577.7217862,125283256.561315,57606544.849832,152912413.403819,162015733.822384,120296974.84897,66540364.1975676,204524297.663571,268427161.540679,103108745.207366,67246072.6160594,84874756.1645604,167293379.676802,130944001.488533,56975196.2308579,66335045.4005507,100856044.231952,160341808.265789,264338149.802242,133302214.033843,160116694.992761,100023989.697909,56687615.2051884,111846363.125026,148214429.761411,233933850.702357,84674057.9832231,124361469.830653,136028873.10569,131683356.718473,70013693.7702586,79183400.3728261
FT_10.758_167.10667,MW_166.09939@RT_10.758,NA,C10 H14 O2,166.09939,167.10667,10.758,166.09938,NA,NA,NA,Full match,No results,No results,0,0,41703937.0102321,101013542.72772,44301755.4328909,116157221.90276,96812047.1899892,104531239.508738,51890893.3761161,129240566.990816,169072885.25549,79707372.3137604,47550396.9865368,61518744.9167501,100699692.664896,112029491.458338,46659566.1956379,41000069.6912145,74900818.8425982,122687632.76623,191287418.407179,85358834.2379431,115843192.594924,74532178.2616992,46132709.6412077,83512663.0243481,120727204.305335,223042859.665106,71148903.2735505,89465454.1900492,100528141.310137,81098894.0423693,51852582.9253773,55912481.1487292
FT_9.676_167.10667,MW_166.09939@RT_9.676,6-Pentyl-2H-pyran-2-one,C10 H14 O2,166.09939,167.10667,9.676,166.09938,NA,60.3,NA,Full match,Full match,No results,1,0,25324018.9505735,55104794.2191115,26858542.3963604,76510797.7640917,71153907.7524291,55792735.3622956,27844569.0402687,76909612.7865683,119008637.574335,44985854.7543119,32230594.4057505,33332667.1291061,75327709.2227039,65477150.7209898,24210689.6897048,25519550.4720277,52764254.1924253,72092789.5197798,168389884.149324,53563567.3565053,68446310.771636,42976620.6968613,27419788.4770602,53861561.9687664,70413384.9105961,118276005.436371,45219371.4714877,50451814.7540396,61906147.9369179,65092898.4538791,31217820.7626349,35457505.8975618
FT_13.741_167.10667,MW_166.09939@RT_13.741,6-Pentyl-2H-pyran-2-one,C10 H14 O2,166.09939,167.10667,13.741,166.09938,NA,66.1,NA,Full match,Full match,No results,1,0,36009394.5801975,81678440.3471217,28655369.9462619,89573826.4885476,61898957.28213,96689059.3010641,24255930.7009895,86746056.1831156,95394048.186629,38271707.9223376,33357247.9732352,34295295.2662969,78100432.1367159,55647149.2500693,25131751.8519582,31721535.7317306,62609611.2355888,65325607.5237622,66994190.0399121,57970413.5286295,69144138.2554885,105811815.565623,29820524.8929436,50628740.8564122,96772301.4186243,116822681.416745,55528914.669355,73452295.0123835,86006905.6095297,82878028.7568396,37203942.4902844,39490626.7907046
FT_14.766_167.07029,MW_166.06302@RT_14.766,Apocynin,C9 H10 O3,166.06302,167.07029,14.766,166.06299,NA,82.8,C11380,Full match,Full match,No results,1,0,16795002.251393,45417944.4584306,16180685.9625609,61860443.7650865,31274176.2776219,44577845.7975867,14641147.7950421,33353490.6250461,42847204.1113031,33019620.1197576,19100719.7372887,19064562.3494172,35479390.8263257,36146474.5524565,12949606.4183906,15537445.8539843,29755211.3872524,35223914.4485029,30623466.4772425,18998970.7084876,31053820.1042986,28718773.4523337,11412714.3523893,19629014.9296515,46508057.4094953,60440306.7164676,26011335.615168702,27082558.1712391,46312816.7419678,48129073.1249879,22988518.473516,23356435.8475384
FT_12.329_167.07030,MW_166.06301@RT_12.329,Apocynin,C9 H10 O3,166.06301,167.0703,12.329,166.06299,NA,75.4,C11380,Full match,Full match,No results,2,0,29388919.8120281,57892067.3276015,24884653.6401303,58477780.4059105,42340604.3095954,50282351.4245268,30896843.9112584,59041235.8851698,53051064.7436113,52169290.6949915,30070314.8714696,25974556.1450298,39558981.0294475,64399290.0665128,29949186.3419395,30349056.3802764,33245690.368678,55667122.137108,25433590.3591256,47360228.4227071,52421643.8853974,43814761.5993272,27795394.0992167,32674538.0223057,34715041.6053345,73564259.0208621,24530760.5700073,30532377.2830626,44212941.0505163,37760490.197099604,27462825.285974,31848777.5249527
FT_13.290_167.03389,MW_166.02662@RT_13.290,2-(Chloromethyl) benzimidazole,C8 H7 Cl N2,166.02662,167.03389,13.29,166.02978,NA,85.7,NA,No match,Invalid mass,No results,1,0,24844580.5506904,54220991.2319464,21088726.1354174,77753261.9531316,26310536.6431626,84559568.3495137,9498248.7758261,29593503.30766,41770116.0214348,34261384.6157464,20678106.0134207,18955435.634003,53953208.8226368,31802723.4221378,10042365.4389754,14767813.4326,38223020.7424138,29984187.3474273,18607623.4578432,22459219.8496525,26922563.4296115,16518368.923044,5820005.03889561,12768870.2140032,59978884.2626673,40279089.7712409,31979972.9655286,27958621.4832399,55030171.2212509,73170921.4658192,21698523.5492277,15332195.4962738
FT_11.491_167.03390,MW_166.02662@RT_11.491,2-(Chloromethyl) benzimidazole,C8 H7 Cl N2,166.02662,167.0339,11.491,166.02978,NA,86.6,NA,No match,Invalid mass,No results,1,0,19380823.3644263,41567275.233524,9271183.3371013,86864194.4891482,24031135.4742969,75272388.1455813,8373260.65040163,28678251.8408838,36435786.6507083,40117997.3267695,17202038.0003463,26200016.1927829,23747228.1245798,34482930.8158353,11332516.6417393,13128829.176315,36486694.671161,36739116.1544698,13388009.7278204,15568440.1525073,32137378.1557801,22629854.3473693,8314893.55851833,9508687.04868405,62653645.025555,48807760.8717178,22151020.0693774,32598098.8725098,55289590.0932279,67759266.6523507,14116727.9037315,15210979.5299681
FT_12.753_167.03385,MW_166.02658@RT_12.753,2-(Chloromethyl) benzimidazole,C8 H7 Cl N2,166.02658,167.03385,12.753,166.02978,NA,72.1,NA,No match,Invalid mass,No results,1,0,4813088.84830697,9459176.46998555,2239328.60411622,18847911.3185737,4862042.27439494,18490723.027769,2431986.88256817,7040498.57353147,8476028.74707823,7588901.837595,3008175.30663924,5437252.00647944,6572367.60437075,10315477.1583504,3258384.55151588,2099634.33908026,8175535.87563328,9623613.35562521,2756888.75923759,4557176.07386243,5124256.01482557,6157570.12854491,1412068.29785252,3646049.17895233,12773035.6127858,11107169.584508,5382340.55605765,6847557.43381583,13152613.8834814,18313948.4872124,5251292.07224194,3740681.48594867
FT_6.845_166.08628,MW_165.07900@RT_6.845,D-Phenylalanine,C9 H11 N O2,165.079,166.08628,6.845,165.07898,97.4,98.4,NA,Full match,Partial match,Full match,1,2,15638101.9049403,20677749.8243704,71387383.1919011,86319586.0300345,69921761.4050746,64297331.2188882,148080413.131977,44120725.7502965,107650135.717792,68412097.7751328,120698054.535198,100148035.887265,91485465.5354464,118430098.368622,128580882.510477,71321403.4726317,105100783.643719,137281034.27946,94917373.328896,80381492.0952848,106989935.083311,144793982.234501,107267251.876134,60057480.9013865,62025169.5963881,55428945.5175663,83576784.980748,84371942.9628161,105086397.866906,198945222.350935,57059887.5871221,63591578.5410343
FT_1.202_166.05326,MW_165.04598@RT_1.202,Methionine sulfoxide,C5 H11 N O3 S,165.04598,166.05326,1.202,165.04596,NA,97.8,NA,Full match,Full match,No results,2,0,2108978.03755707,1557053.04700513,5513177.78095195,7082321.81256329,4325565.93611386,7578496.50843092,12819017.3351892,4375306.39842634,13329984.2594551,11111092.0493302,18065866.1545459,13175580.6017838,13643005.3109959,20753269.5421019,19750342.6933414,12460099.4482045,14978703.1179315,13354274.8734482,11777623.4261251,13316991.9779315,9627175.82559606,18937880.8065926,13017802.0931837,8972506.2159275,5394516.01777256,6470454.24238539,6176812.40912273,7273837.60735945,9128566.56572811,18883632.257525,10184383.6094165,6028608.3790407
FT_13.217_165.09109,MW_164.08381@RT_13.217,4-Phenylbutyric acid,C10 H12 O2,164.08381,165.09109,13.217,164.08373,NA,80.1,NA,Full match,Full match,No results,2,0,19495234.3765056,37582848.7759938,30903719.8797459,24435867.169419,39602912.8153809,48587346.0505165,18969989.183924,45797043.9632855,34689126.4131793,39760468.7023753,28909036.0978208,33062608.8204401,21687528.5044998,48275901.759362,10652351.9982666,28199168.7092167,27486309.3065301,55246901.4770151,34135122.5772458,15026534.5238028,42233890.4364413,48127530.819962,23670256.6795481,26911794.2459014,108235156.326619,115037722.025266,51925723.8045645,39384027.3174079,34216732.617688,116610362.538408,15794366.7930017,30626334.0620064
FT_11.901_165.09108,MW_164.08381@RT_11.901,4-Phenylbutyric acid,C10 H12 O2,164.08381,165.09108,11.901,164.08373,NA,81.8,NA,Full match,Full match,No results,2,0,7011856.89941978,20438464.9306736,9589720.45961605,19187709.5434613,13728117.5542373,15777757.329229,9901070.5568535,27112424.5745758,17536976.2509492,9240358.84135445,7582255.18375404,9065447.40104323,20474812.2682417,12512158.5642609,7388985.46310794,8475368.87046422,14460996.6974877,12673689.9201493,27797952.949271802,8130634.88459749,14676719.8878282,13839847.3732247,8430733.79349453,12595970.1527553,24048867.7144563,31041046.014302,19826964.2273051,11380997.1265885,24050524.5151262,18284568.4392205,10520806.0612069,8060382.39524023
FT_12.201_165.09102,MW_164.08375@RT_12.201,4-Phenylbutyric acid,C10 H12 O2,164.08375,165.09102,12.201,164.08373,NA,86,NA,Full match,Full match,No results,2,0,37838057.9505674,81938234.7445168,41423153.8915936,119849821.263098,62895999.7176319,109027244.654867,39019677.6010561,92687894.0762355,96020452.6286403,71300365.3853482,48870089.4702048,55356470.8638183,70467217.4470062,75726531.2400118,37527399.6172905,37552108.2488234,78728357.2998568,100889205.645551,85135866.3178703,57594878.0994777,73048582.2096767,61164143.3001158,40320101.8691852,42705529.100175,94135089.2736083,121821602.145338,91396694.493743,73295777.5252309,94446490.5463203,113651700.036224,50259504.8822183,45227480.3427198
FT_14.501_165.09103,MW_164.08375@RT_14.501,4-Phenylbutyric acid,C10 H12 O2,164.08375,165.09103,14.501,164.08373,NA,86.1,NA,Full match,Full match,No results,2,0,7623741.82888473,11830665.82063,18208659.9905109,16674075.800917,22194129.7753419,19585040.4848228,9151090.75735492,23348192.0692024,55013506.7020311,15692866.3819066,13522187.6524309,11713551.6778021,12827412.9744482,16200085.587087,12113173.583078,12825293.1841734,14953259.1467414,16471987.8812534,30086082.6202784,16349304.0925359,21232555.1784413,12596614.161413,22006789.65344,17439046.7025736,22418111.7137256,23793834.748721,16225717.5819448,16954773.0336887,18197846.9982308,21672224.2995131,11571781.694281,9926927.96938856
FT_12.343_165.05466,MW_164.04738@RT_12.343,NA,C9 H8 O3,164.04738,165.05466,12.343,164.04734,NA,NA,NA,Full match,No results,No results,0,0,22546927.2078844,24118619.4262099,15304607.9988073,19971793.484427,24886135.4805669,35713956.5591273,13703975.3136085,30226989.1136267,31804118.1654454,9437271.9832569,19800126.4760871,19880465.5827993,31412403.1212626,20188549.2478392,11726952.9295615,16270274.8409209,27136682.6181097,20310644.4689691,18071067.2321273,24412298.8626121,23507563.5638581,16745483.0856967,10287066.9549406,16533268.2152908,27639152.9012996,27552940.2234521,20978561.586002,30941472.1821545,30629445.5222041,36182917.590905,21498988.4036325,19152447.278509
FT_11.686_163.09650,MW_162.08922@RT_11.686,NA,C7 H14 O4,162.08922,163.0965,11.686,162.08921,NA,NA,NA,Full match,No results,No results,0,0,5092593.33485325,14598618.850737,6163320.28376072,15502047.1555737,13343025.3584009,15214181.1921232,4359006.2018862,10246290.174606,13703113.4555025,10848659.6940285,6083310.45454955,8448420.66145214,9866330.12546275,13286572.3195495,7060170.15147044,3970814.20855124,9513371.93758786,16703450.4847885,7687778.42658234,5758833.31001715,12969701.1973919,8949224.15352992,4088580.63827005,6287285.51612849,13990277.6441309,20684889.8905667,6547683.73879247,8443999.77506117,11232308.5966327,8521407.20667731,6016291.24575267,4679056.33813646
FT_1.310_180.08674,MW_162.05305@RT_1.310,NA,C6 H10 O5,162.05305,180.08674,1.31,162.05282,NA,NA,NA,Full match,No results,No results,0,0,14550519.6883704,8550007.15453769,13342261.7482995,12491098.4979471,9976359.2692653,11678958.8149183,13845291.0657123,11399235.3216748,5692941.84442776,8198674.35688479,8765950.82633587,6296138.60888981,6976629.4016779,8710235.17945246,7636851.26535294,6421083.96856487,7337068.35289991,7500732.35315654,6433196.8428665,6287373.11365104,5621931.05150435,10426657.6224665,6344589.40984487,4958801.70039449,9079844.16976907,9035255.63508143,8129761.74724692,6830359.35032613,14774283.6131743,17222333.0986718,11708331.0392405,10665132.5875897
