FeatureID,dry,wet,Contrib.dry,Contrib.wet,Contrib,GroupContrib,color,importance,component,Name,Formula,Annotation_level,use_Sirius_class
FT_17.364_315.19562,-0.5590373098981583,0.27951865494907996,FALSE,TRUE,FALSE,wet,#F68B33,0.013669070495878776,comp1,"(4aS,10aR,11bR)-4,4,8,11b-tetramethyl-1,2,3,4a,5,7,10a,11-octahydronaphtho[2,1-f][1]benzofuran-6,9-dione",C20H26O3,L2.3,no
FT_19.416_534.30670,-0.6062253266641394,0.3031126633320748,FALSE,TRUE,FALSE,wet,#F68B33,0.013612735373481101,comp1,no name,NA,L4,no
FT_0.981_378.90035,-0.6161389715831246,0.3080694857915634,FALSE,TRUE,FALSE,wet,#F68B33,0.013432364777361464,comp1,no name,C6H5O13P3,L3.3,yes
FT_11.693_171.10169,-0.584038994006827,0.29201949700341845,FALSE,TRUE,FALSE,wet,#F68B33,0.01329020696455251,comp1,Aspinonediol,C9H14O3,L2.3,no
FT_9.676_167.10667,-0.5743302010022314,0.28716510050111216,FALSE,TRUE,FALSE,wet,#F68B33,0.012536121845587044,comp1,6-Pentyl-2H-pyran-2-one,C10H14O2,L2.1,no
FT_10.900_107.08547,-0.5745051620957277,0.2872525810478644,FALSE,TRUE,FALSE,wet,#F68B33,0.012506238547438497,comp1,Ethylbenzene,C8H10,L2.1,no
FT_10.254_310.12853,-0.6528091822377053,0.3264045911188517,FALSE,TRUE,FALSE,wet,#F68B33,0.011157835956284372,comp1,Sporovexin C,C15H19NO6,L2.3,no
FT_1.359_198.07952,0.5601046533400049,-0.28005232667000596,TRUE,FALSE,FALSE,dry,#388ECC,-0.0109528626289448,comp1,no name,C6H15NO4S,L3.2,yes
FT_17.482_179.07029,0.5721388453823973,-0.2860694226911909,TRUE,FALSE,FALSE,dry,#388ECC,-0.010653177642176853,comp1,NP-012042,C10H12O4,L2.1,no
FT_9.043_195.06277,-0.5678888719924396,0.28394443599621216,FALSE,TRUE,FALSE,wet,#F68B33,0.009636671385867967,comp1,"(4R,5R)-4,5-dihydroxy-3-methoxy-5-methyl-cyclohex-2-en-1-one",C8H12O4,L2.3,no
FT_0.979_226.95148,-0.5811726091519583,0.2905863045759787,FALSE,TRUE,FALSE,wet,#F68B33,0.009413925496577043,comp1,no name,NA,L4,no
FT_11.332_239.09131,0.5894179948303859,-0.2947089974151938,TRUE,FALSE,FALSE,dry,#388ECC,-0.009382274007736524,comp1,46-Dimethylcurvulinic acid,C12H14O5,L2.3,no
FT_0.981_566.88882,-0.5707285856629922,0.2853642928314968,FALSE,TRUE,FALSE,wet,#F68B33,0.009337330716672077,comp1,no name,C14H8N4O11P2S3,L3.3,yes
FT_16.666_291.15902,-0.6019310665766944,0.3009655332883388,FALSE,TRUE,FALSE,wet,#F68B33,0.009273308632926965,comp1,Laurenoniolide,C17H22O4,L2.3,no
FT_11.379_209.11474,-0.577956136543268,0.288978068271631,FALSE,TRUE,FALSE,wet,#F68B33,0.008428723655507073,comp1,NP-011223,C10H18O3,L2.1,no
FT_1.411_527.15849,0.5558093548581925,-0.2779046774290993,TRUE,FALSE,FALSE,dry,#388ECC,-0.008387631408944092,comp1,D-Raffinose,C18H32O16,L2.1,no
FT_17.727_319.22678,-0.5703055912971388,0.2851527956485677,FALSE,TRUE,FALSE,wet,#F68B33,0.00804520224030056,comp1,NP-014287,C18H32O3,L2.1,no
FT_16.886_295.11540,-0.5828359815522629,0.291417990776133,FALSE,TRUE,FALSE,wet,#F68B33,0.00645929850920008,comp1,N-Glycosyl-L-asparagine,C10H18N2O8,L2.2,no
FT_1.414_325.11299,0.56615420351559,-0.28307710175779494,TRUE,FALSE,FALSE,dry,#388ECC,-0.006277214110798638,comp1,no name,C13H16N4O6,L3.3,no
FT_10.898_121.10112,-0.5761275470637287,0.2880637735318652,FALSE,TRUE,FALSE,wet,#F68B33,0.006076719558635218,comp1,Cumene,C9H12,L2.2,no
FT_9.172_282.09721,-0.633428057072416,0.3167140285362074,FALSE,TRUE,FALSE,wet,#F68B33,0.005382772791303483,comp1,4-Hydroxyphenylacetylglutamate,C13H15NO6,L2.2,no
FT_0.981_666.82426,-0.6008884560530978,0.30044422802654763,FALSE,TRUE,FALSE,wet,#F68B33,0.00486201335571861,comp1,no name,NA,L4,no
FT_13.396_267.08631,0.5537516029438329,-0.27687580147191815,TRUE,FALSE,FALSE,dry,#388ECC,-0.004730895775716889,comp1,"methyl 5,7-dimethoxy-6-methyl-1-oxo-3H-2-benzofuran-4-carboxylate",C13H14O6,L2.3,no
FT_15.594_229.12236,-0.5389406788684385,0.2694703394342165,FALSE,TRUE,FALSE,wet,#F68B33,0.004133005317836551,comp1,"(3aS,5aS,9bR)-5a,9-dimethyl-3-methylidene-2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9bH-naphtho[1,2-b]furan-2,5-dione",C15H18O3,L2.1,no
FT_14.823_269.13832,-0.5766863984606542,0.28834319923032264,FALSE,TRUE,FALSE,wet,#F68B33,0.0038752994974084174,comp1,"6-[(E)-4,5-dihydroxy-4-methylhex-2-en-2-yl]-4-methoxy-3-methylpyran-2-one",C14H20O5,L2.3,no
FT_0.984_122.92447,0.5272142490907682,-0.2636071245453823,TRUE,FALSE,FALSE,dry,#388ECC,-0.003266981057855395,comp1,no name,na,L4,no
FT_1.058_304.15048,-0.5366379651731215,0.2683189825865606,FALSE,TRUE,FALSE,wet,#F68B33,0.0018122411400919862,comp1,Nicotianamine,C12H21N3O6,L2.3,no
FT_0.981_158.96409,-0.5531707873127513,0.2765853936563737,FALSE,TRUE,FALSE,wet,#F68B33,9.387836582248339e-4,comp1,no name,na,L4,no
FT_14.624_313.12824,0.5970773509941182,-0.2985386754970582,TRUE,FALSE,FALSE,dry,#388ECC,-9.140123519264804e-4,comp1,p-Coumaryl alcohol 4-O-glucoside,C15H20O7,L2.2,no
FT_1.215_464.10688,0.36591849507056645,-0.1829592475352848,TRUE,FALSE,FALSE,dry,#388ECC,-0.19206608958264057,comp2,2-acetamido-2-deoxy-3-O-(6-O-sulfonato-beta-D-glucosyl)-beta-D-galactose,C14H25NO14S,L2.2,no
FT_6.552_290.08599,-0.22762550928107217,0.11381275464053461,FALSE,TRUE,FALSE,wet,#F68B33,-0.18784461627739474,comp2,Adenosine,C10H13N5O4,L2.3,no
FT_6.598_275.07509,-0.3172408812907667,0.15862044064538217,FALSE,TRUE,FALSE,wet,#F68B33,-0.1817881089327087,comp2,no name,NA,L4,no
FT_6.150_174.14886,-0.3294089829914842,0.16470449149574085,FALSE,TRUE,FALSE,wet,#F68B33,-0.17729039172619926,comp2,no name,C9H19NO2,L3.3,no
FT_1.809_232.12923,-0.3130066810657882,0.15650334053289292,FALSE,TRUE,FALSE,wet,#F68B33,-0.17617600507745962,comp2,l-Alanyl-d-alanyl-l-alanine,C9H17N3O4,L2.2,no
FT_1.388_286.11329,0.4566526657427574,-0.22832633287137918,TRUE,FALSE,FALSE,dry,#388ECC,-0.1723836021435536,comp2,2-O-alpha-mannosyl-D-glycerate,C9H16O9,L2.2,no
FT_1.257_324.16538,-0.313784301772642,0.15689215088632164,FALSE,TRUE,FALSE,wet,#F68B33,-0.16434664902005922,comp2,"3,8-bis(2-methoxyethyl)-1-methyl-7,8-dihydro-1H-imidazo[2,1-f]purine-2,4(3H,6H)-dione",C14H21N5O4,L2.3,no
FT_6.554_152.05670,-0.12620909064265734,0.06310454532132712,FALSE,TRUE,FALSE,wet,#F68B33,-0.16339705010267477,comp2,Guanine,C5H5N5O,L2.1,no
FT_14.703_251.09138,0.1377412681849773,-0.06887063409249221,TRUE,FALSE,FALSE,dry,#388ECC,0.15642141190552783,comp2,Azanigerone E,C13H14O5,L2.3,no
FT_13.836_283.08127,-0.016022091532730393,0.00801104576636633,FALSE,TRUE,FALSE,wet,#F68B33,0.15557730209901136,comp2,"Benzoic acid, 3,5-bis(acetyloxy)-4-methoxy-, methyl ester",C13H14O7,L2.2,no
FT_14.703_211.06009,0.0430580820490458,-0.02152904102452478,TRUE,FALSE,FALSE,dry,#388ECC,0.147440223241666,comp2,"1-(3-acetyl-2,4,6-trihydroxyphenyl)ethan-1-one",C10H10O5,L2.1,no
FT_7.344_265.07950,-0.09132837752493356,0.04566418876246854,FALSE,TRUE,FALSE,wet,#F68B33,-0.14512291686987755,comp2,alpha-Lapachone,C15H14O3,L2.1,no
FT_7.344_127.05016,-0.219731289453427,0.10986564472671018,FALSE,TRUE,FALSE,wet,#F68B33,-0.14205073605004886,comp2,Thymine,C5H6N2O2,L2.1,no
FT_6.596_137.04577,-0.18805989045581722,0.09402994522791154,FALSE,TRUE,FALSE,wet,#F68B33,-0.13704748789412102,comp2,Hypoxanthine,C5H4N4O,L2.1,no
FT_1.396_196.10019,0.49147498250086064,-0.24573749125042724,TRUE,FALSE,FALSE,dry,#388ECC,-0.13239510003591212,comp2,Ethyldimethyl(3-sulfopropyl)azanium,C7H17NO3S,L2.3,no
FT_15.305_311.16421,-0.35334534405459583,0.17667267202729683,FALSE,TRUE,FALSE,wet,#F68B33,0.13115898251326752,comp2,"Cembratetraene-16,2:19,6-diolide",C20H24O4,L2.1,no
FT_19.230_235.09647,-0.327251822159264,0.1636259110796272,FALSE,TRUE,FALSE,wet,#F68B33,0.13057309608717563,comp2,"(S)-2,3-Dihydro-6-hydroxy-5-(hydroxyacetyl)-2-isopropenylbenzofuran",C13H14O4,L2.3,no
FT_1.387_291.06866,-0.2251142030755094,0.1125571015377547,FALSE,TRUE,FALSE,wet,#F68B33,-0.12799475459794768,comp2,no name,C7H18N2O6S2,L3.2,no
FT_1.097_208.11789,0.5990083440353233,-0.29950417201766094,TRUE,FALSE,FALSE,dry,#388ECC,-0.12496345444329243,comp2,no name,C8H17NO5,L3.4,no
FT_13.836_197.04447,0.20029532575697792,-0.10014766287849285,TRUE,FALSE,FALSE,dry,#388ECC,0.12330067357854557,comp2,Haematommic Acid,C9H8O5,L2.3,no
FT_13.284_297.09689,0.3011720165813438,-0.15058600829067084,TRUE,FALSE,FALSE,dry,#388ECC,0.12312569053009245,comp2,no name,C14H16O7,L3.2,yes
FT_14.925_311.16420,-0.2938344809049918,0.14691724045249538,FALSE,TRUE,FALSE,wet,#F68B33,0.1226872980267884,comp2,Estriol,C18H24O3,L2.1,no
FT_19.589_237.22128,-0.1924970386843848,0.0962485193421956,FALSE,TRUE,FALSE,wet,#F68B33,0.12057716942872783,comp2,Cyclohexadec-8-en-1-one,C16H28O,L2.3,no
FT_15.510_313.17987,-0.38433382924759935,0.1921669146238003,FALSE,TRUE,FALSE,wet,#F68B33,0.11888911415431092,comp2,"6-[(2E,6E)-7-(5-hydroxy-3-methyl-2-oxocyclopent-3-en-1-yl)-6-methylhepta-2,6-dien-2-yl]-3-methyl-5,6-dihydro-2H-pyran-2-one",C20H26O4,L2.1,no
FT_13.279_195.02880,0.38169072774666557,-0.19084536387333462,TRUE,FALSE,FALSE,dry,#388ECC,0.11888859081924925,comp2,"4,6,7-Trihydroxycoumarin",C9H6O5,L2.2,no
FT_13.986_251.09140,0.25019957122959996,-0.12509978561480223,TRUE,FALSE,FALSE,dry,#388ECC,0.11599569533272736,comp2,Citrinin,C13H14O5,L2.1,no
FT_1.210_275.19660,0.39737811794353073,-0.1986890589717635,TRUE,FALSE,FALSE,dry,#388ECC,-0.11593334907900237,comp2,(2S)-6-(ethylamino)-2-[(2-methylpropan-2-yl)oxycarbonylamino]hexanoic acid,C13H26N2O4,L2.2,no
FT_14.703_225.07574,0.15103701624248125,-0.07551850812124063,TRUE,FALSE,FALSE,dry,#388ECC,0.11518844577611366,comp2,"3,4-Dihydroxy-5-methoxy-trans-cinnamic acid methyl ester",C11H12O5,L2.3,no
FT_1.390_163.06023,0.17503821830942237,-0.08751910915470955,TRUE,FALSE,FALSE,dry,#388ECC,-0.11450747795382414,comp2,D-(+)-Glucosamine,C6H15NO5,L1,no
FT_6.199_252.10911,-0.16249583164333015,0.08124791582166463,FALSE,TRUE,FALSE,wet,#F68B33,-0.109089012163362,comp2,2'-Deoxyadenosine,C10H13N5O3,L1,no
FT_2.484_112.05050,-0.42683477687322274,0.21341738843661173,FALSE,TRUE,FALSE,wet,#F68B33,-0.10567954931034156,comp2,Cytosine,C4H5N3O,L2.1,no
FT_1.224_363.16189,-0.05402211274546262,0.02701105637272811,FALSE,TRUE,FALSE,wet,#F68B33,-0.10362521975819876,comp2,"2-[(5,7-dihydroxy-4,7-dimethyl-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl)oxy]-6-(hydroxymethyl)tetrahydropyran-3,4,5-triol",C16H26O9,L2.3,no
FT_16.077_251.09138,-0.3009420955630294,0.15047104778151107,FALSE,TRUE,FALSE,wet,#F68B33,0.1030376309832646,comp2,6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,C11H16O5,L2.1,no
FT_1.147_168.06892,-0.18883696773964706,0.09441848386982314,FALSE,TRUE,FALSE,wet,#F68B33,-0.10246965931232269,comp2,5-Aminopentane-1-sulfonate,C5H13NO3S,L2.2,no
FT_8.403_205.09712,-0.678637598951185,0.339318799475595,FALSE,TRUE,FALSE,wet,#F68B33,-0.10082683023542323,comp2,L-Tryptophan,C11H12N2O2,L1,no
FT_1.217_285.18429,-0.03223717298914004,0.01611858649457224,FALSE,TRUE,FALSE,wet,#F68B33,-0.10069761213264339,comp2,"1-Methylestra-1,3,5(10),6-tetraene-3,17beta-diol",C19H24O2,L2.3,no
FT_15.679_251.16414,0.011651489035652973,-0.005825744517824839,TRUE,FALSE,FALSE,dry,#388ECC,0.10021785927673181,comp2,"9-hydroxy-2,10,10-trimethyltricyclo[6.3.0.0Âa,âµ]undec-6-ene-6-carboxylic acid",C15H22O3,L2.1,no
FT_1.147_335.13059,0.17946803767941877,-0.08973401883971122,TRUE,FALSE,FALSE,dry,#388ECC,-0.09757941860935564,comp2,2-(3-Quinoxalin-2-ylphenyl)quinoxaline,C22H14N4,L2.3,no
FT_1.177_271.16864,0.15080422066565943,-0.07540211033282836,TRUE,FALSE,FALSE,dry,#388ECC,-0.09478935499913431,comp2,"3-Hydroxy-estra-1,3,5(10)-trien-16-one",C18H22O2,L2.3,no
FT_1.236_106.04984,0.453959576164785,-0.22697978808239336,TRUE,FALSE,FALSE,dry,#388ECC,-0.09326846749318488,comp2,D-Serine,C3H7NO3,L2.1,no
FT_1.892_146.09241,-0.35639271375691084,0.17819635687845437,FALSE,TRUE,FALSE,wet,#F68B33,-0.08617345240142114,comp2,4-Guanidinobutyric acid,C5H11N3O2,L1,no
FT_13.285_211.06008,0.28570258902171813,-0.14285129451085746,TRUE,FALSE,FALSE,dry,#388ECC,0.08493633959540575,comp2,"1-(3-acetyl-2,4,6-trihydroxyphenyl)ethan-1-one",C10H10O5,L2.1,no
FT_14.508_265.10707,0.21776577507599604,-0.10888288753799298,TRUE,FALSE,FALSE,dry,#388ECC,0.08395983089583048,comp2,Peucedanol,C14H16O5,L2.3,no
FT_13.482_269.10199,-0.07051639919248669,0.03525819959624206,FALSE,TRUE,FALSE,wet,#F68B33,0.08111380081417513,comp2,"2-(3-Butanoyl-2,6-dihydroxy-4-methoxyphenyl)acetic acid",C13H16O6,L2.3,no
FT_1.359_198.07952,0.5601046533400049,-0.28005232667000596,TRUE,FALSE,FALSE,dry,#388ECC,-0.0789567492497673,comp2,no name,C6H15NO4S,L3.2,yes
FT_2.484_455.18861,-0.2108403219184888,0.10542016095924475,FALSE,TRUE,FALSE,wet,#F68B33,-0.07871716871211992,comp2,no name,C22H30O10,L3.3,yes
FT_1.189_104.10691,0.17658388692005408,-0.08829194346002556,TRUE,FALSE,FALSE,dry,#388ECC,-0.07848667004347273,comp2,Choline,C5H13NO,L1,no
FT_8.244_181.04702,-0.2691118306090667,0.13455591530452546,FALSE,TRUE,FALSE,wet,#F68B33,0.07730592765644312,comp2,4-(Methoxycarbonyl)benzoic acid,C9H8O4,L2.2,no
FT_16.080_209.08083,0.40653241995526596,-0.2032662099776324,TRUE,FALSE,FALSE,dry,#388ECC,0.07638676870399216,comp2,"2-Propenal, 3-(4-hydroxy-3,5-dimethoxyphenyl)-",C11H12O4,L2.3,no
FT_2.382_126.05492,0.9199506311027561,-0.45997531555137805,TRUE,FALSE,FALSE,dry,#388ECC,-0.07590640788612059,comp2,5-Hydroxy-2-methoxypyridine,C6H7NO2,L2.3,no
FT_2.486_250.07981,-0.48807794131228605,0.24403897065614222,FALSE,TRUE,FALSE,wet,#F68B33,-0.07527675945882265,comp2,2'-Deoxycytidine,C9H13N3O4,L2.3,no
FT_1.188_287.16354,0.17831018221952147,-0.08915509110976338,TRUE,FALSE,FALSE,dry,#388ECC,-0.07428564499854466,comp2,no name,C11H22N6OS,L3.3,no
FT_3.022_160.13323,-0.1732526599064213,0.08662632995321098,FALSE,TRUE,FALSE,wet,#F68B33,-0.07407308869375759,comp2,4-[Ethyl(dimethyl)ammonio]butanoate,C8H17NO2,L2.3,no
FT_12.162_209.08087,-0.12794116162400837,0.06397058081200649,FALSE,TRUE,FALSE,wet,#F68B33,0.07403012868970886,comp2,"3-(3,5-dimethoxyphenyl)prop-2-enoic acid",C11H12O4,L2.3,no
FT_1.826_199.14414,-0.893782682634551,0.4468913413172758,FALSE,TRUE,FALSE,wet,#F68B33,-0.07206160163942264,comp2,(-)-Slaframine,C10H18N2O2,L2.3,no
FT_14.168_341.12328,0.2918428947138306,-0.14592144735691331,TRUE,FALSE,FALSE,dry,#388ECC,0.06996546638885849,comp2,"6-(2-Benzyl-3-oxopropoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",C16H20O8,L2.3,no
FT_12.148_227.08895,-0.22982125588608185,0.11491062794304262,FALSE,TRUE,FALSE,wet,#F68B33,0.06945440857812897,comp2,Biotin,C10H16N2O3S,L2.1,no
FT_13.279_253.07065,0.5196533785070344,-0.2598266892535136,TRUE,FALSE,FALSE,dry,#388ECC,0.06857144309039905,comp2,"8-Hydroxy-5,6,7-trimethoxychromen-2-one",C12H12O6,L2.3,no
FT_11.998_324.14413,-0.4585978590923718,0.22929892954618508,FALSE,TRUE,FALSE,wet,#F68B33,-0.06851333384789442,comp2,Boc-Asp(OBzl)-OH,C16H21NO6,L2.3,no
FT_15.134_253.10704,-0.35179213816488103,0.1758960690824425,FALSE,TRUE,FALSE,wet,#F68B33,0.06759580974716888,comp2,Eugenone,C13H16O5,L2.3,no
FT_11.157_241.07067,0.4540127135353586,-0.22700635676768122,TRUE,FALSE,FALSE,dry,#388ECC,0.06702922099244918,comp2,"methyl 5-hydroxy-2-methylene-3-oxo-4a,5,8,8a-tetrahydro-1,4-benzodioxine-7-carboxylate",C11H12O6,L2.3,no
FT_1.141_287.12717,-0.7050583325005998,0.3525291662503015,FALSE,TRUE,FALSE,wet,#F68B33,-0.06620698001756808,comp2,"4-Hydroxy-3,5,4'-trimethoxystilbene",C17H18O4,L2.3,no
FT_12.343_165.05466,0.09033046358768691,-0.04516523179384191,TRUE,FALSE,FALSE,dry,#388ECC,0.06494788778057795,comp2,"3-(2,5-Dihydroxyphenyl)prop-2-enal",C9H8O3,L2.3,no
FT_14.729_283.11759,-0.10753681984749365,0.05376840992375168,FALSE,TRUE,FALSE,wet,#F68B33,0.0646598033646775,comp2,no name,C14H18O6,L3.2,yes
FT_5.996_509.14786,-1.0546067764160252,0.5273033882080106,FALSE,TRUE,FALSE,wet,#F68B33,-0.06430932320931208,comp2,no name,C16H24N6O13,L3.3,no
FT_18.358_534.30638,0.5556518700134468,-0.2778259350067217,TRUE,FALSE,FALSE,dry,#388ECC,0.06340273188565118,comp2,"1-[(1R)-1-(hydroxymethyl)-7-methoxy-9-methyl-1'-(pyridin-4-ylmethyl)-2-spiro[1,3-dihydropyrido[3,4-b]indole-4,4'-piperidine]yl]-2-(4-morpholinyl)ethanone",C30H39N5O4,L2.2,no
FT_7.703_266.12479,-0.8501074269277054,0.42505371346385595,FALSE,TRUE,FALSE,wet,#F68B33,-0.06313922987323964,comp2,N6-Me-dA,C11H15N5O3,L2.1,no
FT_16.186_227.10660,-0.021910811436101168,0.01095540571805152,FALSE,TRUE,FALSE,wet,#F68B33,0.06309507162250566,comp2,NP-003672,C15H14O2,L2.1,no
FT_14.624_313.12824,0.5970773509941182,-0.2985386754970582,TRUE,FALSE,FALSE,dry,#388ECC,0.062276731172561266,comp2,p-Coumaryl alcohol 4-O-glucoside,C15H20O7,L2.2,no
FT_9.801_171.10161,-0.4443067671352514,0.22215338356762895,FALSE,TRUE,FALSE,wet,#F68B33,0.06202299321562585,comp2,3-(2-Oxocyclohexyl)propanoic acid,C9H14O3,L2.3,no
FT_1.202_166.05326,-1.0086553294712732,0.5043276647356371,FALSE,TRUE,FALSE,wet,#F68B33,-0.06189491972299435,comp2,Methionine sulfoxide,C5H11NO3S,L2.1,no
FT_2.389_124.03927,-0.547192708969033,0.2735963544845183,FALSE,TRUE,FALSE,wet,#F68B33,-0.060407746001615616,comp2,Nicotinic acid,C6H5NO2,L1,no
FT_1.257_278.08058,-0.9050041268627375,0.45250206343137195,FALSE,TRUE,FALSE,wet,#F68B33,-0.05957845730513302,comp2,NP-019509,C15H13NO3,L2.1,no
FT_11.793_209.08088,-0.08743399445347455,0.04371699722672658,FALSE,TRUE,FALSE,wet,#F68B33,0.058639958937104573,comp2,methyl (E)-3-(5-methyl-6-oxopyran-2-yl)but-2-enoate,C11H12O4,L2.3,no
FT_12.342_223.09646,0.023358893322077183,-0.011679446661038144,TRUE,FALSE,FALSE,dry,#388ECC,0.058198145855668654,comp2,Dihydrodeoxy-8-epiaustdiol,C12H14O4,L2.3,no
FT_1.040_257.17208,-0.11403478791462958,0.05701739395731388,FALSE,TRUE,FALSE,wet,#F68B33,-0.058094591270023865,comp2,no name,C10H20N6O2,L3.2,yes
FT_1.190_536.21888,0.9451275457404678,-0.47256377287023504,TRUE,FALSE,FALSE,dry,#388ECC,-0.05770196213884297,comp2,no name,C19H37NO16,L3.3,yes
FT_11.963_207.09907,-0.22885355221519008,0.11442677610760293,FALSE,TRUE,FALSE,wet,#F68B33,0.056967081481295215,comp2,Senkyunolide H,C12H16O4,L2.1,no
FT_10.944_159.10159,-0.24262848809404455,0.12131424404702522,FALSE,TRUE,FALSE,wet,#F68B33,0.05634937197873661,comp2,"3',4'-Dimethoxyacetophenone",C10H12O3,L2.1,no
FT_11.447_324.14417,-0.6028442742868181,0.30142213714340954,FALSE,TRUE,FALSE,wet,#F68B33,-0.05488970634307767,comp2,4-(benzyloxy)-2-{[(tert-butoxy)carbonyl]amino}-4-oxobutanoic acid,C16H21NO6,L2.3,no
FT_9.172_282.09721,-0.633428057072416,0.3167140285362074,FALSE,TRUE,FALSE,wet,#F68B33,-0.05285287684468115,comp2,4-Hydroxyphenylacetylglutamate,C13H15NO6,L2.2,no
FT_1.080_106.04983,-0.9779836746959547,0.48899183734798,FALSE,TRUE,FALSE,wet,#F68B33,-0.05064106845389505,comp2,D-Serine,C3H7NO3,L1,no
FT_16.338_219.10158,0.2055830309355937,-0.10279151546779622,TRUE,FALSE,FALSE,dry,#388ECC,0.049015802561159096,comp2,"(2E,6E)-5-hydroxy-7-phenylhepta-2,6-dienoic acid",C13H14O3,L2.3,no
FT_12.613_267.15909,0.08629424983748739,-0.043147124918743715,TRUE,FALSE,FALSE,dry,#388ECC,0.048613915024825594,comp2,NP-018534,C15H22O4,L2.1,no
FT_14.531_253.17983,-0.13585264184345405,0.06792632092172078,FALSE,TRUE,FALSE,wet,#F68B33,0.04833815724883662,comp2,Ethyl 2-methyl-4-oxo-6-pentylcyclohex-2-ene-1-carboxylate,C15H24O3,L2.3,no
FT_11.232_283.11759,0.42739343742541525,-0.2136967187127059,TRUE,FALSE,FALSE,dry,#388ECC,0.04820789704763485,comp2,NA,NA,L2.3,no
FT_1.414_325.11299,0.56615420351559,-0.28307710175779494,TRUE,FALSE,FALSE,dry,#388ECC,-0.04732303067912532,comp2,no name,C13H16N4O6,L3.3,no
FT_2.389_184.05804,0.7132063927641157,-0.35660319638206195,TRUE,FALSE,FALSE,dry,#388ECC,-0.046175263259337206,comp2,"7-methylpyrimido[4,5-d]pyrimidin-4-amine",C7H7N5,L2.1,no
FT_15.037_235.09648,0.057633378940142664,-0.02881668947007649,TRUE,FALSE,FALSE,dry,#388ECC,0.04548917467931623,comp2,NP-020364,C13H16O5,L2.1,no
FT_3.668_182.08119,-0.6998760424148016,0.34993802120740203,FALSE,TRUE,FALSE,wet,#F68B33,-0.04531101449989241,comp2,L-Tyrosine,C9H11NO3,L1,no
FT_1.420_246.14481,0.7487900366803182,-0.3743950183401611,TRUE,FALSE,FALSE,dry,#388ECC,-0.044988229044016365,comp2,Gln-Val,C10H19N3O4,L2.3,no
FT_13.290_167.03389,0.5801976262063933,-0.29009881310319285,TRUE,FALSE,FALSE,dry,#388ECC,0.04426097766756603,comp2,5-Formylsalicylic acid,C8H6O4,L2.3,no
FT_10.254_310.12853,-0.6528091822377053,0.3264045911188517,FALSE,TRUE,FALSE,wet,#F68B33,-0.04411275947166754,comp2,Sporovexin C,C15H19NO6,L2.3,no
FT_1.229_182.08459,-0.12773120549089934,0.06386560274544431,FALSE,TRUE,FALSE,wet,#F68B33,-0.04393039554177845,comp2,no name,C6H15NO3S,L3.3,no
FT_12.822_267.08631,0.40172460546914646,-0.20086230273457384,TRUE,FALSE,FALSE,dry,#388ECC,0.04391087509192118,comp2,Pestalotiopyrone H,C13H14O6,L2.2,no
FT_12.554_121.10112,0.31679373597678134,-0.1583968679883879,TRUE,FALSE,FALSE,dry,#388ECC,0.04340820657366462,comp2,Cumene,C9H12,L2.2,no
FT_1.242_452.13762,0.19627249428401927,-0.09813624714200808,TRUE,FALSE,FALSE,dry,#388ECC,-0.0428971063493807,comp2,O-(2-O-Mannopyranosyl-mannopyranosyl)serine,C15H27NO13,L2.3,no
FT_2.188_150.05834,-0.6877698382257351,0.34388491911286967,FALSE,TRUE,FALSE,wet,#F68B33,-0.04235820274106769,comp2,L-Methionine,C5H11NO2S,L1,no
FT_1.223_448.11210,0.9197581281609066,-0.4598790640804541,TRUE,FALSE,FALSE,dry,#388ECC,-0.04179313363615124,comp2,no name,NA,L4,no
FT_11.090_179.07054,0.05213536195190467,-0.02606768097595287,TRUE,FALSE,FALSE,dry,#388ECC,0.04177694531103061,comp2,4-Methoxycinnamic acid,C10H10O3,L2.1,no
FT_0.891_214.98862,0.14973429973428656,-0.07486714986714114,TRUE,FALSE,FALSE,dry,#388ECC,-0.03904514393614157,comp2,no name,C3H7N2O5PS,L3.3,yes
FT_6.246_284.09896,0.2798461463168071,-0.13992307315840674,TRUE,FALSE,FALSE,dry,#388ECC,-0.038876906283988044,comp2,Guanosine,C10H13N5O5,L1,no
FT_15.310_197.04449,-0.34676553447707725,0.17338276723854099,FALSE,TRUE,FALSE,wet,#F68B33,0.0387011201986937,comp2,"3-(2,4-Dihydroxyphenyl)-2-oxopropanoic acid",C9H8O5,L2.3,no
FT_15.338_383.13368,-0.2710324116741564,0.1355162058370807,FALSE,TRUE,FALSE,wet,#F68B33,0.03820639836123319,comp2,"3,4,5-trihydroxy-6-[(E)-5-(4-methoxyphenyl)-3-oxopent-4-enoxy]oxane-2-carboxylic acid",C18H22O9,L2.3,no
FT_15.074_281.13833,0.5422740026736156,-0.2711370013368085,TRUE,FALSE,FALSE,dry,#388ECC,0.038188791847089794,comp2,"7-(1-ethoxyethyl)-4,8-dihydroxy-6-methoxy-tetralin-1-one",C15H20O5,L2.3,no
FT_18.475_292.19058,-0.27618024889671844,0.13809012444836036,FALSE,TRUE,FALSE,wet,#F68B33,-0.03776557976532962,comp2,"Propiophenone, 2',4'-dimethoxy-3-(2-methylpiperidino)-",C17H25NO3,L2.3,no
