month,genome,geTMM_month,mean_zs,order,Domain,Phylum,Class,Order,Family,Genus,Species
July_1,bco_bin_137,298.63343965244576,-0.4393192676225307,3,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_1,bco_bin_139,2061.840683068095,0.28731439840519657,3,Bacteria,Chloroflexota,UBA6077,UBA6077,JAJPHF01,NA,NA
July_1,bco_bin_14,3263.5502080746846,1.5396854885434925,2,Bacteria,Actinomycetota,Actinomycetes,Jiangellales,Jiangellaceae,NA,NA
July_1,bco_bin_143,1717.1816347281365,-0.48293804402219653,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter_F,NA
July_1,bco_bin_145,2316.6823545017396,1.0307547833942723,1,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,UBA6265,JACCXM01,NA
July_1,bco_bin_146_1,194.50902025789003,0.18507770709417654,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
July_1,bco_bin_147,2847.620631110569,1.4181518635111188,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Palsa-465,NA
July_1,bco_bin_148_1,661.4191377316766,1.2275873517867704,2,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,AC-14,NA,NA
July_1,bco_bin_149,302.11414495804087,-0.43432383165078214,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
July_1,bco_bin_150,15554.564951747087,0.8870811642403665,3,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,NA,NA
July_1,bco_bin_153,3707.529038794317,-0.5510892638015,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter_F,NA
July_1,bco_bin_155,4613.018020541929,1.9703069425262205,2,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,JAJTCL01,NA
July_1,bco_bin_158_1,1508.2710791119293,1.1805765650715538,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Palsa-465,NA
July_1,bco_bin_16,1501.494377602308,-0.28227226063797944,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,JAIBJP01,NA
July_1,bco_bin_160,194.95387496498066,-0.606696727863117,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
July_1,bco_bin_161,1709.4716567919127,-0.7741681636884093,3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,NA,NA
July_1,bco_bin_167_1,4809.677317338066,1.6882042102117318,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Saccharopolyspora,NA
July_1,bco_bin_168,1291.6472139333375,0.36017968491027885,3,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
July_1,bco_bin_170,8370.755459356766,1.64078393728843,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,NA
July_1,bco_bin_172,6202.775848538218,0.2157361817002718,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,NA,NA
July_1,bco_bin_176,1270.4757254800077,0.8157429106656889,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
July_1,bco_bin_181,4632.878950606675,0.2959222617684701,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Lentzea,NA
July_1,bco_bin_183_1,205.6291601350121,-0.5656103073644705,1,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
July_1,bco_bin_186,2425.537301243765,1.1844029348072955,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,AC-38,NA
July_1,bco_bin_187,309.80999922934575,1.0649425817577067,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter,NA
July_1,bco_bin_189,660.4309999885779,0.656219868078066,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Palsa-739,NA
July_1,bco_bin_18_1,688.4032474846978,0.1498271103051703,2,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,NA,NA,NA
July_1,bco_bin_19,524.6523766727271,0.901889212515697,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_1,bco_bin_190_1,3376.8978344795337,1.672091348861235,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,JAIBJP01,NA
July_1,bco_bin_193,1751.602359519996,-0.11481106234109283,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,Longimicrobiaceae,NA,NA
July_1,bco_bin_196_1,10826.295283658506,1.7178814907979274,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Actinomycetospora,NA
July_1,bco_bin_197,1790.2105280822545,1.4641316375300368,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_1,bco_bin_199,2364.6467277208462,1.664378241176645,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
July_1,bco_bin_20,230.119197677978,1.5218281869633004,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
July_1,bco_bin_200,2809.6167563944045,1.63607216169023,2,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,JAJTCL01,NA
July_1,bco_bin_201_1,5201.7992935215825,1.9432239916538045,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
July_1,bco_bin_205,384.04256778800806,-0.31487382051010593,1,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
July_1,bco_bin_208,2037.6849328096412,0.8010149777217066,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
July_1,bco_bin_215,2329.902800181314,0.791573621241237,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_1,bco_bin_21_1,1122.0575975766717,0.11468617460362192,2,Bacteria,Chloroflexota,Limnocylindria,QHBO01,QHBO01,NA,NA
July_1,bco_bin_23_1,762.3125154451077,-0.10351865413674394,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA
July_1,bco_bin_24,2190.860040649157,0.6991555510270078,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
July_1,bco_bin_25_1,1067.8897452589842,0.5173488091088834,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_1,bco_bin_26,4835.068192530822,-0.43044810373094655,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,JALYGY01,NA
July_1,bco_bin_27,2283.356856058093,1.8891013392552651,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,AC-37,NA
July_1,bco_bin_28_1,331.64060296497877,0.9578799873125358,2,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA10450,NA,NA
July_1,bco_bin_29_1,1374.4037631420015,0.32458057223895187,3,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,KBS-83,NA
July_1,bco_bin_3,1132.112274925224,0.482511615876264,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
July_1,bco_bin_30,3503.7476749126727,1.310160339137876,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Jatrophihabitantaceae,NA,NA
July_1,bco_bin_32,769.813830035891,-0.006499233083421705,1,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_1,bco_bin_35,987.2598273659981,0.25718724171131974,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_1,bco_bin_4,2273.9158029611694,1.9780111497506807,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,JAIBJP01,NA
July_1,bco_bin_40_1,1311.1698419015936,0.8949362606726295,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_1,bco_bin_46,1843.9780135055555,1.2165779117802495,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,PALSA-600,NA
July_1,bco_bin_49,180.79400476660842,-0.27258774529416074,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA
July_1,bco_bin_51_1,777.6377050931662,0.08162180846496901,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_1,bco_bin_52,1099.4204309594581,0.4833990532063144,2,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,AR5,NA
July_1,bco_bin_54,1484.5833193392255,1.405836508499149,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
July_1,bco_bin_55_1,22818.24515136108,1.1430366732706685,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
July_1,bco_bin_57,1442.3118021043183,0.6001891988498214,1,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_1,bco_bin_58,2965.3446315849324,1.2655001098057588,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Palsa-465,NA
July_1,bco_bin_59_1,954.2933611715989,2.174990050952308,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
July_1,bco_bin_5_1,7319.982965742314,0.6835394934596902,2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,QHXN01,NA
July_1,bco_bin_66,591.4802556843539,0.10204436470982801,1,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
July_1,bco_bin_67,3983.515610319293,0.3869300916155672,2,Bacteria,Chloroflexota,UBA6077,UBA6077,CF-72,NA,NA
July_1,bco_bin_68_1,131.51326012973223,0.6829322204100278,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
July_1,bco_bin_74,1581.1592710431664,0.11027824821491021,2,Bacteria,Chloroflexota,UBA6077,UBA6077,CF-72,NA,NA
July_1,bco_bin_76_1,26583.719212968463,1.3067043437684283,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,NA,NA
July_1,bco_bin_78_1,9158.958023470197,-0.7000540957437296,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,NA
July_1,bco_bin_79,1864.31667627533,-0.40952076257716474,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_1,bco_bin_80,561.3403108862744,1.3608889852954185,2,Bacteria,Actinomycetota,Nitriliruptoria,Euzebyales,Egibacteraceae,NA,NA
July_1,bco_bin_82,1479.7553736704479,0.38162368336955904,3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,TMP-7,NA
July_1,bco_bin_84,1339.6827706190556,-0.26745420933610564,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
July_1,bco_bin_87_2,2120.618881545839,-0.5059143442890692,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter_F,NA
July_1,bco_bin_89_1,2174.89696290404,1.6201547142894153,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
July_1,bco_bin_91,9535.176111912107,-0.8267726295614243,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,NA
July_1,bco_bin_93_1,2918.3847382809713,1.0670922330593948,1,Bacteria,Chloroflexota,UBA6077,UBA6077,CF-72,NA,NA
July_1,bco_bin_96,2400.0857838625107,0.8303720325117921,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
July_2,DNA-1-22_bin_14,3227.732901450664,-0.599984476600475,1,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA
July_2,DNA-1-22_bin_2,68807.09244994489,-0.8820528563849538,1,Bacteria,Tectomicrobia,Entotheonellia,NA,NA,NA,NA
July_2,DNA-1-22_bin_3,5232.006816506521,-1.3346555977540497,1,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
July_2,DNA-1-22_bin_6_1,12549.798546090473,-0.10464396650532139,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,NA
July_2,DNA-1_bin_10_1,1235.1456768973976,-0.599625213160577,2,Bacteria,Actinomycetota,UBA4738,UBA4738,HRBIN12,NA,NA
July_2,DNA-1_bin_13_1,2735.5469823079575,0.09559605296525141,3,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,NA,NA
July_2,DNA-1_bin_18,85.17329163952236,-0.4891743490272288,3,Bacteria,Eremiobacterota,Eremiobacteria,Baltobacterales,Baltobacteraceae,NA,NA
July_2,DNA-1_bin_22_1,10878.699699506864,1.729907653130296,2,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales,Streptomycetaceae,Streptomyces,NA
July_2,DNA-1_bin_24_1,30735.105449844363,-1.791752359082307,1,Bacteria,Actinomycetota,NA,NA,NA,NA,NA
July_2,DNA-1_bin_29_1,1865.841745122329,0.6517859683649984,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,13-2-20CM-68-14,NA
July_2,DNA-1_bin_3,3750.7362537999675,0.8245026947961451,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_2,DNA-1_bin_30,1692.1913212699653,1.2174412833347876,2,Bacteria,Acidobacteriota,Thermoanaerobaculia,Multivoradales,UBA5704,UBA5704,NA
July_2,DNA-1_bin_31,6155.909433072873,0.8283775874040097,2,Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,CSP1-4,NA,NA
July_2,DNA-1_bin_36_1,886.7557802874978,-0.3103566185561851,2,Bacteria,Chloroflexota,Dormibacteria,Dormibacterales,Dormibacteraceae,NA,NA
July_2,DNA-1_bin_39_1,857.6716060801376,-1.1806352103713933,1,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,AC-14,JAHFUQ01,NA
July_2,DNA-1_bin_41,3592.66232881151,1.653380690549364,2,Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,CSP1-4,NA,NA
July_2,DNA-1_bin_43,1147.9414212837428,-0.7354157447381946,1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,NA,NA
July_2,DNA-1_bin_45_1,2499.5351970403167,0.36341658635278934,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Jatrophihabitantaceae,Jatrophihabitans,NA
July_2,DNA-1_bin_46,2907.021267992803,0.33857128610881815,3,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
July_2,DNA-1_bin_47_1,2132.2160096676416,-0.393267126045446,3,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA,NA
July_2,DNA-1_bin_49_1,719.1585889285943,1.4439555691132457,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA
July_2,DNA-1_bin_50,1171.0030204106763,0.918560592337847,2,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,SZUA-265,NA
July_2,DNA-1_bin_51_1,1744.5962343346162,1.0762633997431075,2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
July_2,DNA-1_bin_52_1,367.24562061043304,-0.2889604264846164,3,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,AC-56,NA
July_2,DNA-1_bin_53_1,12319.478569144445,-0.142200234187767,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,NA
July_2,DNA-1_bin_54,6183.718635298421,-1.21969200115157,1,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
July_2,DNA-1_bin_55_1,2840.100219738624,0.01253137736155825,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Palsa-465,NA
July_2,DNA-1_bin_59_1,947.3945411106886,-0.7827508915806584,1,Bacteria,Actinomycetota,UBA4738,UBA4738,NA,NA,NA
July_2,DNA-1_bin_7,589.8046427735246,0.241957252922599,2,Bacteria,Actinomycetota,UBA4738,UBA4738,JACQTL01,NA,NA
July_2,DNA-1_bin_8,15391.150421963002,0.09138361938161714,3,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,NA,NA
July_2,DNA-4_bin_11,1971.79426009377,-0.4323900400692874,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_2,DNA-4_bin_12_1,20617.13194696214,0.8218100869019087,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Natronosporangium,NA
July_2,DNA-4_bin_14_1,5523.175689998105,-0.9157056717647392,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,JALYGY01,NA
July_2,DNA-4_bin_15_1,1672.708449797147,1.0010558469705988,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,3-1-20CM-4-69-9,NA
July_2,DNA-4_bin_17,16895.096163833645,-1.0954634136439367,2,Bacteria,Actinomycetota,NA,NA,NA,NA,NA
July_2,DNA-4_bin_18,2075.386711202132,0.6420640825186725,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,NA,NA
July_2,DNA-4_bin_1_1,2082.4303020295624,1.9517454367487075,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_2,DNA-4_bin_27_1,1232.3207825579946,-0.7123904597721444,1,Bacteria,Actinomycetota,Nitriliruptoria,Euzebyales,NA,NA,NA
July_2,DNA-4_bin_7_1,1635.6676066017476,0.38869183253603345,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
July_2,DNA-6_bin_10_1,36703.34004695476,0.7958124374648079,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,NA
July_2,DNA-6_bin_14_1,414.6410010715546,-0.06405292270329341,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
July_2,DNA-6_bin_18_1,198.83361315594675,-0.677775976905557,1,Bacteria,Chloroflexota,UBA6077,UBA6077,NA,NA,NA
July_2,DNA-6_bin_19_1,2078.57077678376,1.9073004610502273,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella_B,NA
July_2,DNA-6_bin_31_1,1851.2686357231,0.30968140731467725,2,Bacteria,Desulfobacterota,NA,NA,NA,NA,NA
July_2,DNA-6_bin_33_1,538.6095219836392,0.36528781001453736,2,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,DP-1,NA
July_2,DNA-6_bin_34_1,2075.2410312002744,1.7864903617551118,2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
July_2,DNA-6_bin_35_1,1153.9338425519932,1.0493126290897798,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,13-2-20CM-66-19,NA
July_2,DNA-6_bin_37_1,3539.043900310149,0.7639925538236858,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
July_2,DNA-6_bin_38_1,1165.82625167419,0.7090391711410309,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_2,DNA-6_bin_42_1,3898.4780062670907,1.9241291455590477,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia,NA
July_2,DNA-6_bin_44_1,10063.324078147729,0.3074052862106495,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
July_2,DNA-6_bin_48_1,2568.170068421732,-0.6661130818535118,1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,GCA-003244245,NA
July_2,DNA-6_bin_5_1,3288.247237079877,-0.3322665884654862,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,JACVRW01,NA
July_2,DNA-8_bin_11_1,1651.3829663509828,0.8294676694572967,3,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
July_2,DNA-8_bin_14,1237.4391301717471,0.27490351910715505,2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
July_2,DNA-8_bin_19,477.83506359425814,-0.8526643281433306,1,Bacteria,Pseudomonadota,Gammaproteobacteria,JACCYU01,JACCYU01,NA,NA
July_2,DNA-8_bin_23_1,1915.891384794382,-0.42430822196074514,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_2,DNA-8_bin_28,8882.37477278882,-0.028647573822201417,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,NA
July_2,DNA-8_bin_29,3996.872112684975,1.003333097584339,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
July_2,DNA-8_bin_30_1,22212.37911074544,0.927974388248453,2,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
July_2,DNA-8_bin_35_1,9432.079671348856,-0.12997065073839872,2,Bacteria,Actinomycetota,Actinomycetes,NA,NA,NA,NA
July_2,DNA-8_bin_39_1,882.1894089685463,0.3148511141467736,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,TH5893,NA
July_2,DNA-8_bin_7_1,4036.0380649286926,0.07842425948191854,2,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,NA,NA
July_2,bcn_bin_10,1443.5320973565053,-0.5163251483646686,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_2,bcn_bin_100_1,1728.8423422479402,-0.769610169420865,1,Bacteria,Chloroflexota,Dehalococcoidia,CAUJGQ01,CAUJGQ01,NA,NA
July_2,bcn_bin_103_1,4425.275020367273,1.3002223689395476,2,Bacteria,Myxococcota,Polyangia,Polyangiales,JAFGIB01,NA,NA
July_2,bcn_bin_105_1,167.16341863768167,-0.5888927612936733,1,Bacteria,Actinomycetota,UBA4738,CADDZG01,WHSQ01,NA,NA
July_2,bcn_bin_106_1,4549.495635807238,1.1952144154374877,2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,QHXN01,NA
July_2,bcn_bin_110_1,2903.8814328377503,0.919663904254225,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_2,bcn_bin_114,1776.9733938408226,0.19142723520687255,3,Bacteria,Chloroflexota,UBA6077,UBA6077,CF-72,CF-72,NA
July_2,bcn_bin_115,10306.542023497632,0.6562957819965465,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,NA,NA
July_2,bcn_bin_116,819.560753602446,-0.4893648437187312,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_2,bcn_bin_123,381.8282776321472,0.9645010617262635,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_2,bcn_bin_124,6378.435764231168,-1.3960393623611778,1,Bacteria,Chloroflexota,UBA6077,UBA6077,JACCZL01,NA,NA
July_2,bcn_bin_125_1,1326.8095243227608,0.30788616535686414,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
July_2,bcn_bin_126,866.0549108597181,1.1499265350768388,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_2,bcn_bin_130_1,355.33988021982594,1.0027136192971433,2,Bacteria,Actinomycetota,Acidimicrobiia,IMCC26256,JACDBD01,NA,NA
July_2,bcn_bin_131_1,3156.933197715458,0.7625278377527167,2,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,NA,NA
July_2,bcn_bin_133,2859.345665854104,-0.4181075523294551,2,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,JAJTCL01,NA
July_2,bcn_bin_135_1,2073.05567536511,-0.39209824749126154,3,Bacteria,Chloroflexota,UBA6077,UBA6077,CF-72,NA,NA
July_2,bcn_bin_137_1,2888.80725415905,1.0236886938319392,2,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,NA,NA
July_2,bcn_bin_138,767.265494487416,-0.7259476114694526,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
July_2,bcn_bin_139_1,3433.5746685069844,1.171746150476933,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA,NA
July_2,bcn_bin_13_1,296.9996638587603,1.231179715747187,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_2,bcn_bin_140,14138.356653077126,0.3616518530152213,2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,NA
July_2,bcn_bin_142_1,1618.5264073599335,-0.6905422308104736,1,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
July_2,bcn_bin_14_1,837.9529899644729,-0.7495649280466128,2,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,NA,NA
July_2,bcn_bin_151,7523.458400554007,-0.8861688088691548,1,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,JALYGY01,NA
July_2,bcn_bin_154_1,2245.6543335329316,1.7733271886860786,2,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,JACDDX01,NA
July_2,bcn_bin_156_1,2736.4605806281725,1.0930640774570874,2,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomicrobium,NA
July_2,bcn_bin_158,2358.8073128091314,0.431320977578238,2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Thermoleophilaceae,NA,NA
