FeatureID,dry,wet,Contrib.dry,Contrib.wet,Contrib,GroupContrib,color,importance,component
FT_1.223_448.11210,0.9197581281609066,-0.4598790640804541,TRUE,FALSE,FALSE,dry,#388ECC,-0.04179313363615124,comp2
FT_11.090_179.07054,0.05213536195190467,-0.02606768097595287,TRUE,FALSE,FALSE,dry,#388ECC,0.04177694531103061,comp2
FT_0.891_214.98862,0.14973429973428656,-0.07486714986714114,TRUE,FALSE,FALSE,dry,#388ECC,-0.03904514393614157,comp2
FT_6.246_284.09896,0.2798461463168071,-0.13992307315840674,TRUE,FALSE,FALSE,dry,#388ECC,-0.038876906283988044,comp2
FT_15.310_197.04449,-0.34676553447707725,0.17338276723854099,FALSE,TRUE,FALSE,wet,#F68B33,0.0387011201986937,comp2
FT_15.338_383.13368,-0.2710324116741564,0.1355162058370807,FALSE,TRUE,FALSE,wet,#F68B33,0.03820639836123319,comp2
FT_15.074_281.13833,0.5422740026736156,-0.2711370013368085,TRUE,FALSE,FALSE,dry,#388ECC,0.038188791847089794,comp2
FT_18.475_292.19058,-0.27618024889671844,0.13809012444836036,FALSE,TRUE,FALSE,wet,#F68B33,-0.03776557976532962,comp2
FT_7.326_171.06273,0.3456375007592719,-0.17281875037962885,TRUE,FALSE,FALSE,dry,#388ECC,0.03738906673858278,comp2
FT_12.591_237.11205,0.1310726435771241,-0.06553632178855916,TRUE,FALSE,FALSE,dry,#388ECC,0.0368462441472307,comp2
FT_16.353_177.16380,0.47718619609020513,-0.23859309804510037,TRUE,FALSE,FALSE,dry,#388ECC,0.03643584805427843,comp2
FT_19.145_433.22208,-0.38138990607185635,0.19069495303592737,FALSE,TRUE,FALSE,wet,#F68B33,0.035690242410230694,comp2
FT_1.188_184.06383,-0.13873328510064378,0.06936664255032127,FALSE,TRUE,FALSE,wet,#F68B33,-0.03558987246031188,comp2
FT_12.079_169.12233,-0.23006942704518782,0.1150347135225957,FALSE,TRUE,FALSE,wet,#F68B33,0.03548116306818606,comp2
FT_9.925_171.10161,-0.39549928434863824,0.19774964217431956,FALSE,TRUE,FALSE,wet,#F68B33,0.033894866931305306,comp2
FT_11.694_235.09645,0.29142917029154997,-0.14571458514578078,TRUE,FALSE,FALSE,dry,#388ECC,0.0333538652505765,comp2
FT_13.287_225.07575,0.5153851394033013,-0.2576925697016523,TRUE,FALSE,FALSE,dry,#388ECC,0.03316438614081889,comp2
FT_5.996_504.19243,-1.105567096657711,0.5527835483288547,FALSE,TRUE,FALSE,wet,#F68B33,-0.03290644177805946,comp2
FT_6.761_200.05429,-0.07777724773588923,0.0388886238679457,FALSE,TRUE,FALSE,wet,#F68B33,-0.030944891648580154,comp2
FT_1.418_127.03894,0.2288263986529786,-0.11441319932648955,TRUE,FALSE,FALSE,dry,#388ECC,-0.030489214426174,comp2
FT_19.782_415.21164,0.3180760256055475,-0.15903801280277605,TRUE,FALSE,FALSE,dry,#388ECC,0.030331934613291672,comp2
FT_11.492_253.07066,0.3230541407227847,-0.16152707036139416,TRUE,FALSE,FALSE,dry,#388ECC,0.030191458569479832,comp2
FT_11.232_326.12348,-0.47798328813461793,0.23899164406731008,FALSE,TRUE,FALSE,wet,#F68B33,-0.030140311710776163,comp2
FT_13.285_193.04949,0.2143025640384546,-0.10715128201923492,TRUE,FALSE,FALSE,dry,#388ECC,0.02931279638943136,comp2
FT_19.321_427.17535,-0.4576557986530153,0.22882789932650496,FALSE,TRUE,FALSE,wet,#F68B33,-0.028879663491948197,comp2
FT_14.762_328.17552,-0.09629455044028729,0.04814727522014655,FALSE,TRUE,FALSE,wet,#F68B33,0.02776112583164133,comp2
FT_1.135_120.06548,-1.020542727082723,0.5102713635413606,FALSE,TRUE,FALSE,wet,#F68B33,-0.026944228817486635,comp2
FT_1.774_118.08621,-0.8339890153132246,0.4169945076566125,FALSE,TRUE,FALSE,wet,#F68B33,-0.026858071561061413,comp2
FT_19.206_297.09692,-0.3307464708004244,0.16537323540020976,FALSE,TRUE,FALSE,wet,#F68B33,0.026715720439217557,comp2
FT_6.817_282.08332,-0.7970284086587706,0.398514204329385,FALSE,TRUE,FALSE,wet,#F68B33,-0.026533408136398474,comp2
FT_10.186_171.10172,-0.37092921279792573,0.18546460639895596,FALSE,TRUE,FALSE,wet,#F68B33,0.025331743279335215,comp2
FT_1.106_134.04476,-0.7371116836266173,0.36855584181330797,FALSE,TRUE,FALSE,wet,#F68B33,-0.02530445466161335,comp2
FT_6.261_246.20635,-0.3845927511223693,0.1922963755611877,FALSE,TRUE,FALSE,wet,#F68B33,-0.024850987443570408,comp2
FT_13.401_219.17435,-0.44380221924782315,0.22190110962390702,FALSE,TRUE,FALSE,wet,#F68B33,0.024509536938612263,comp2
FT_1.412_522.20299,0.7811230285662789,-0.3905615142831399,TRUE,FALSE,FALSE,dry,#388ECC,-0.024149841271560266,comp2
FT_1.413_522.20300,0.7811230285662789,-0.3905615142831399,TRUE,FALSE,FALSE,dry,#388ECC,-0.024149841271560266,comp2
FT_14.255_235.16924,0.28911567744327354,-0.14455783872163752,TRUE,FALSE,FALSE,dry,#388ECC,0.024007040212205295,comp2
FT_1.411_846.30863,1.0507009968910006,-0.5253504984455015,TRUE,FALSE,FALSE,dry,#388ECC,-0.023120184070203147,comp2
FT_9.043_195.06277,-0.5678888719924396,0.28394443599621216,FALSE,TRUE,FALSE,wet,#F68B33,0.02234461202679673,comp2
FT_1.328_116.07056,-0.07139814653394022,0.03569907326696957,FALSE,TRUE,FALSE,wet,#F68B33,-0.021927093252759627,comp2
FT_6.845_166.08628,-0.837794512323471,0.41889725616173606,FALSE,TRUE,FALSE,wet,#F68B33,-0.021517731163234362,comp2
FT_13.089_255.08629,0.33154776568082295,-0.16577388284041583,TRUE,FALSE,FALSE,dry,#388ECC,0.021186971254347424,comp2
FT_1.973_244.09277,0.3267703416077007,-0.16338517080385256,TRUE,FALSE,FALSE,dry,#388ECC,-0.021131823292003037,comp2
FT_5.752_251.06383,0.42111532815440034,-0.21055766407720342,TRUE,FALSE,FALSE,dry,#388ECC,-0.02086372169261673,comp2
FT_13.704_269.17474,0.3816802635778506,-0.19084013178892148,TRUE,FALSE,FALSE,dry,#388ECC,-0.02086243835857362,comp2
FT_12.160_193.04957,0.006321363508192988,-0.003160681754089337,TRUE,FALSE,FALSE,dry,#388ECC,-0.020260041635956613,comp2
FT_12.826_249.07576,0.15175801991831372,-0.07587900995915628,TRUE,FALSE,FALSE,dry,#388ECC,0.020120985747436357,comp2
FT_16.762_297.13332,0.4337653460198717,-0.21688267300994094,TRUE,FALSE,FALSE,dry,#388ECC,0.01994807537911514,comp2
FT_1.784_174.08735,-0.48668547069736084,0.243342735348679,FALSE,TRUE,FALSE,wet,#F68B33,-0.019849914602822677,comp2
FT_10.769_195.06528,-0.24597321586595916,0.12298660793297204,FALSE,TRUE,FALSE,wet,#F68B33,-0.01975093878456717,comp2
FT_13.126_237.11210,-0.05525854085298808,0.027629270426491805,FALSE,TRUE,FALSE,wet,#F68B33,0.01851550349365712,comp2
FT_17.474_413.15955,-0.12217886107459913,0.06108943053730284,FALSE,TRUE,FALSE,wet,#F68B33,-0.017673542007134283,comp2
FT_15.594_229.12236,-0.5389406788684385,0.2694703394342165,FALSE,TRUE,FALSE,wet,#F68B33,0.0173259116560059,comp2
FT_8.308_223.05768,0.2568822113720618,-0.12844110568603495,TRUE,FALSE,FALSE,dry,#388ECC,0.017116164793358677,comp2
FT_5.754_113.03450,0.21329669986005695,-0.10664834993002593,TRUE,FALSE,FALSE,dry,#388ECC,-0.016838230052796065,comp2
FT_2.253_139.05020,0.5157882843362022,-0.2578941421681018,TRUE,FALSE,FALSE,dry,#388ECC,-0.01633493395000174,comp2
FT_15.937_235.16919,-0.16997518288714275,0.084987591443573,FALSE,TRUE,FALSE,wet,#F68B33,0.016269568657323992,comp2
FT_0.889_476.86690,-0.14300579323346974,0.07150289661673682,FALSE,TRUE,FALSE,wet,#F68B33,0.016255048617657763,comp2
FT_14.766_167.07029,0.2727612213329874,-0.13638061066649662,TRUE,FALSE,FALSE,dry,#388ECC,0.01579261670504267,comp2
FT_13.953_281.13815,-0.11445595489422532,0.05722797744711069,FALSE,TRUE,FALSE,wet,#F68B33,0.015741843964707066,comp2
FT_11.686_213.07332,-0.39962474269456777,0.19981237134727844,FALSE,TRUE,FALSE,wet,#F68B33,0.015196020638028836,comp2
FT_13.030_235.09647,0.17129547558903374,-0.08564773779452137,TRUE,FALSE,FALSE,dry,#388ECC,0.015122537958156067,comp2
FT_16.097_293.13833,0.10801575763187993,-0.05400787881593629,TRUE,FALSE,FALSE,dry,#388ECC,0.014915727954114031,comp2
FT_12.302_297.13320,0.4441568105813562,-0.22207840529067482,TRUE,FALSE,FALSE,dry,#388ECC,0.014275951725956325,comp2
FT_14.685_401.15946,-0.17028771873331366,0.08514385936665787,FALSE,TRUE,FALSE,wet,#F68B33,0.014085601961011362,comp2
FT_13.693_267.15907,-0.514224391674073,0.25711219583704303,FALSE,TRUE,FALSE,wet,#F68B33,0.014027362661141952,comp2
FT_1.406_684.25587,1.0075677645099315,-0.5037838822549674,TRUE,FALSE,FALSE,dry,#388ECC,-0.013718493647298378,comp2
FT_1.774_72.08080,-0.8406158458470111,0.4203079229235035,FALSE,TRUE,FALSE,wet,#F68B33,-0.01288828310896591,comp2
FT_3.874_132.10187,-0.8912882601730531,0.44564413008652815,FALSE,TRUE,FALSE,wet,#F68B33,-0.012325973133189805,comp2
FT_3.589_132.10187,-0.895730455109497,0.4478652275547477,FALSE,TRUE,FALSE,wet,#F68B33,-0.012202939991930686,comp2
FT_19.790_297.09692,-0.21999182317708324,0.10999591158854119,FALSE,TRUE,FALSE,wet,#F68B33,0.012046319925257763,comp2
FT_11.271_202.14372,-0.20398782606887414,0.1019939130344348,FALSE,TRUE,FALSE,wet,#F68B33,0.011305031318492276,comp2
FT_9.811_185.08093,-0.196826848115908,0.09841342405795128,FALSE,TRUE,FALSE,wet,#F68B33,0.011295574329630182,comp2
FT_15.410_309.13329,0.3892120645159683,-0.1946060322579786,TRUE,FALSE,FALSE,dry,#388ECC,0.011257757496088025,comp2
FT_15.580_237.07574,0.5141178141846088,-0.2570589070923002,TRUE,FALSE,FALSE,dry,#388ECC,0.010694374522966416,comp2
FT_19.428_285.24243,-0.522614587340001,0.2613072936699932,FALSE,TRUE,FALSE,wet,#F68B33,0.010395441072652077,comp2
FT_2.050_247.12881,0.8847068178393283,-0.4423534089196632,TRUE,FALSE,FALSE,dry,#388ECC,-0.010285352366894276,comp2
FT_15.020_341.26868,0.0664042979509081,-0.0332021489754558,TRUE,FALSE,FALSE,dry,#388ECC,0.010211216692822364,comp2
FT_15.371_251.12770,0.03269306336396332,-0.016346531681983995,TRUE,FALSE,FALSE,dry,#388ECC,0.00990859131273536,comp2
FT_19.100_345.20596,-0.11687484530374787,0.05843742265187506,FALSE,TRUE,FALSE,wet,#F68B33,0.009713902499712285,comp2
FT_16.412_283.08124,-0.12683550776831415,0.06341775388415442,FALSE,TRUE,FALSE,wet,#F68B33,0.009373390630193953,comp2
FT_15.849_297.09689,-0.45907933867574746,0.22953966933787084,FALSE,TRUE,FALSE,wet,#F68B33,0.009072882485425208,comp2
FT_14.606_265.14325,0.06386645866631657,-0.031933229333151035,TRUE,FALSE,FALSE,dry,#388ECC,0.008937758900521365,comp2
FT_12.438_267.15908,-0.08111645542529483,0.04055822771265066,FALSE,TRUE,FALSE,wet,#F68B33,0.00886562256233298,comp2
FT_16.355_240.19580,0.4709499386789302,-0.2354749693394644,TRUE,FALSE,FALSE,dry,#388ECC,0.008818343250761012,comp2
FT_13.639_283.11762,0.3639304010391121,-0.18196520051955495,TRUE,FALSE,FALSE,dry,#388ECC,0.008628692418788827,comp2
FT_16.093_203.17935,0.3755043635693208,-0.18775218178466085,TRUE,FALSE,FALSE,dry,#388ECC,0.008499985088462376,comp2
FT_12.555_167.10667,-0.35448482549995575,0.17724241274998503,FALSE,TRUE,FALSE,wet,#F68B33,0.008087266272054217,comp2
FT_14.612_193.04952,-0.23232647385935415,0.11616323692968122,FALSE,TRUE,FALSE,wet,#F68B33,-0.008027388575122673,comp2
FT_11.685_208.11791,-0.4490791776523762,0.22453958882619046,FALSE,TRUE,FALSE,wet,#F68B33,0.007850162192931083,comp2
FT_19.265_197.04448,-0.2611494744329727,0.13057473721648843,FALSE,TRUE,FALSE,wet,#F68B33,0.007428768392890639,comp2
FT_12.206_169.12233,-0.3528405059596669,0.1764202529798309,FALSE,TRUE,FALSE,wet,#F68B33,0.006653143193015959,comp2
FT_8.445_183.06528,0.279606317767458,-0.13980315888372533,TRUE,FALSE,FALSE,dry,#388ECC,0.006299567209528277,comp2
FT_16.429_289.10700,-0.24311288813850235,0.12155644406925407,FALSE,TRUE,FALSE,wet,#F68B33,0.005446169500285434,comp2
FT_1.401_689.21129,0.45501652858674185,-0.22750826429337134,TRUE,FALSE,FALSE,dry,#388ECC,-0.0053890832736846524,comp2
FT_13.642_195.10159,-0.12556416157079622,0.06278208078539955,FALSE,TRUE,FALSE,wet,#F68B33,-0.00461802640109538,comp2
FT_14.804_237.11212,0.39172279904537505,-0.19586139952268689,TRUE,FALSE,FALSE,dry,#388ECC,0.0031870311563526165,comp2
FT_12.812_291.12045,-0.0053811146486079904,0.0026905573243026686,FALSE,TRUE,FALSE,wet,#F68B33,0.0016895292942646545,comp2
FT_12.081_83.04916,0.04037171047391577,-0.020185855236955617,TRUE,FALSE,FALSE,dry,#388ECC,0.001380452739893698,comp2
FT_15.955_307.15400,0.396304494371154,-0.19815224718557353,TRUE,FALSE,FALSE,dry,#388ECC,0.0012352930740383698,comp2
FT_1.411_527.15849,0.5558093548581925,-0.2779046774290993,TRUE,FALSE,FALSE,dry,#388ECC,-0.0011246498893105993,comp2
FT_11.492_225.07575,0.4607462194779735,-0.2303731097389902,TRUE,FALSE,FALSE,dry,#388ECC,7.185606559522687e-4,comp2
DNA-1_bin_47_1__K03553,0.19557673719615534,-0.09778836859807769,TRUE,FALSE,FALSE,dry,#388ECC,0.14921269302638596,comp2
DNA-1_bin_47_1__K20074,0.13825163606296978,-0.0691258180314848,TRUE,FALSE,FALSE,dry,#388ECC,0.14464270294589213,comp2
DNA-1_bin_47_1__K00380,0.200278673059523,-0.10013933652976145,TRUE,FALSE,FALSE,dry,#388ECC,0.1436018327210876,comp2
DNA-1_bin_47_1__K06898,0.10677599755028269,-0.05338799877514136,TRUE,FALSE,FALSE,dry,#388ECC,0.14069054774747497,comp2
DNA-1_bin_47_1__K03088,0.1708907463928503,-0.08544537319642521,TRUE,FALSE,FALSE,dry,#388ECC,0.14023924613851554,comp2
DNA-1_bin_47_1__K09015,0.45492658310853373,-0.22746329155426684,TRUE,FALSE,FALSE,dry,#388ECC,0.13689398531743785,comp2
DNA-1_bin_47_1__K07636,0.06781797625150665,-0.03390898812575342,TRUE,FALSE,FALSE,dry,#388ECC,0.13509312740936902,comp2
DNA-1_bin_47_1__K03590,0.3687696896607653,-0.18438484483038262,TRUE,FALSE,FALSE,dry,#388ECC,0.13485155336871485,comp2
DNA-1_bin_47_1__K02439,0.14196763113024946,-0.07098381556512484,TRUE,FALSE,FALSE,dry,#388ECC,0.134164471129312,comp2
DNA-1_bin_47_1__K02600,0.2684690177792042,-0.13423450888960206,TRUE,FALSE,FALSE,dry,#388ECC,0.13252900940145937,comp2
DNA-1_bin_47_1__K02529,0.16594394076270602,-0.08297197038135298,TRUE,FALSE,FALSE,dry,#388ECC,0.132314083348395,comp2
DNA-1_bin_47_1__K05794,0.31657007642049934,-0.15828503821024972,TRUE,FALSE,FALSE,dry,#388ECC,0.13102910653988487,comp2
DNA-1_bin_47_1__K03798,-0.050860005472104064,0.02543000273605211,FALSE,TRUE,FALSE,wet,#F68B33,0.13059922175448435,comp2
DNA-1_bin_47_1__K23269,0.10213580409469175,-0.0510679020473459,TRUE,FALSE,FALSE,dry,#388ECC,0.1297853014691674,comp2
DNA-1_bin_47_1__K07114,0.11767566630611123,-0.058837833153055616,TRUE,FALSE,FALSE,dry,#388ECC,0.1295076907757798,comp2
DNA-1_bin_47_1__K02967,0.23801380849735576,-0.11900690424867787,TRUE,FALSE,FALSE,dry,#388ECC,0.12846447708212444,comp2
DNA-1_bin_47_1__K12574,0.1562691628626438,-0.078134581431321945,TRUE,FALSE,FALSE,dry,#388ECC,0.1283462362382584,comp2
DNA-1_bin_47_1__K00962,-0.00716367266073728,0.0035818363303687047,FALSE,TRUE,FALSE,wet,#F68B33,0.12833749323866034,comp2
DNA-1_bin_47_1__K07657,0.20024150457846956,-0.10012075228923474,TRUE,FALSE,FALSE,dry,#388ECC,0.12760072002457368,comp2
DNA-1_bin_47_1__K01005,0.14548132992861282,-0.07274066496430637,TRUE,FALSE,FALSE,dry,#388ECC,0.12692600380087132,comp2
DNA-1_bin_47_1__K00943,0.1774330582926002,-0.08871652914630015,TRUE,FALSE,FALSE,dry,#388ECC,0.12652319292312839,comp2
DNA-1_bin_47_1__K03969,0.12910093581235793,-0.0645504679061789,TRUE,FALSE,FALSE,dry,#388ECC,0.12557138113550462,comp2
DNA-1_bin_47_1__K03639,0.09130032595946044,-0.045650162979730194,TRUE,FALSE,FALSE,dry,#388ECC,0.12529971242478882,comp2
DNA-1_bin_47_1__K02004,0.18911458388663255,-0.09455729194331629,TRUE,FALSE,FALSE,dry,#388ECC,0.12338223893979934,comp2
DNA-1_bin_47_1__K02950,0.35336962418556517,-0.1766848120927826,TRUE,FALSE,FALSE,dry,#388ECC,0.12275060213737604,comp2
DNA-1_bin_47_1__K03531,0.2915008720491473,-0.1457504360245737,TRUE,FALSE,FALSE,dry,#388ECC,0.12234610698167608,comp2
DNA-1_bin_47_1__K19668,0.0044005845498714296,-0.0022002922749357265,TRUE,FALSE,FALSE,dry,#388ECC,0.12109903332615307,comp2
DNA-1_bin_47_1__K00945,0.3901169779198391,-0.19505848895991956,TRUE,FALSE,FALSE,dry,#388ECC,0.12073685553639454,comp2
DNA-1_bin_47_1__K03589,0.3077120904234598,-0.15385604521172985,TRUE,FALSE,FALSE,dry,#388ECC,0.11976299635268338,comp2
DNA-1_bin_47_1__K03495,0.07210030623799449,-0.03605015311899729,TRUE,FALSE,FALSE,dry,#388ECC,0.11883459697066771,comp2
DNA-1_bin_47_1__K04077,0.17970437287624236,-0.08985218643812122,TRUE,FALSE,FALSE,dry,#388ECC,0.11804745731171631,comp2
DNA-1_bin_47_1__K13525,0.21210587999170213,-0.10605293999585104,TRUE,FALSE,FALSE,dry,#388ECC,0.1177665104801982,comp2
DNA-1_bin_47_1__K07192,-0.036990891348794804,0.018495445674397384,FALSE,TRUE,FALSE,wet,#F68B33,0.11670737612770134,comp2
DNA-1_bin_47_1__K01858,-0.15773241073985017,0.07886620536992514,FALSE,TRUE,FALSE,wet,#F68B33,0.11466281008958581,comp2
DNA-1_bin_47_1__K03556,0.04342958976369713,-0.021714794881848493,TRUE,FALSE,FALSE,dry,#388ECC,0.11407348197322432,comp2
DNA-1_bin_47_1__K08676,0.1382614652481085,-0.06913073262405424,TRUE,FALSE,FALSE,dry,#388ECC,0.11365826295970766,comp2
DNA-1_bin_47_1__K02434,0.35844445951816656,-0.17922222975908333,TRUE,FALSE,FALSE,dry,#388ECC,0.11362966072300423,comp2
DNA-1_bin_47_1__K01990,0.20101057365928518,-0.1005052868296426,TRUE,FALSE,FALSE,dry,#388ECC,0.11301116768873043,comp2
DNA-1_bin_47_1__K08677,0.5209143347790457,-0.26045716738952285,TRUE,FALSE,FALSE,dry,#388ECC,0.11283041947658548,comp2
DNA-1_bin_47_1__K01923,0.32588115642528237,-0.16294057821264119,TRUE,FALSE,FALSE,dry,#388ECC,0.1126464675231631,comp2
DNA-1_bin_47_1__K15367,0.18558931718241659,-0.09279465859120822,TRUE,FALSE,FALSE,dry,#388ECC,0.11195794319133921,comp2
DNA-1_bin_47_1__K05816,-0.1153053418142121,0.057652670907106046,FALSE,TRUE,FALSE,wet,#F68B33,0.11163698003269551,comp2
DNA-1_bin_47_1__K02660,0.10861166475409453,-0.05430583237704729,TRUE,FALSE,FALSE,dry,#388ECC,0.11089420569059648,comp2
DNA-1_bin_47_1__K00872,0.3311365631310771,-0.16556828156553857,TRUE,FALSE,FALSE,dry,#388ECC,0.10805130711987637,comp2
DNA-1_bin_47_1__K09903,0.3481783469425313,-0.17408917347126562,TRUE,FALSE,FALSE,dry,#388ECC,0.10702989755612764,comp2
DNA-1_bin_47_1__K03587,0.15487665883300225,-0.07743832941650115,TRUE,FALSE,FALSE,dry,#388ECC,0.10697102070948265,comp2
DNA-1_bin_47_1__K00392,0.428772063213782,-0.21438603160689101,TRUE,FALSE,FALSE,dry,#388ECC,0.10587487054761384,comp2
DNA-1_bin_47_1__K22934,0.1947398578417205,-0.0973699289208602,TRUE,FALSE,FALSE,dry,#388ECC,0.1053664737414494,comp2
DNA-1_bin_47_1__K01915,0.1736461229779839,-0.08682306148899192,TRUE,FALSE,FALSE,dry,#388ECC,0.10470864247211442,comp2
DNA-1_bin_47_1__K03438,0.1923652882416238,-0.0961826441208119,TRUE,FALSE,FALSE,dry,#388ECC,0.10243155436558755,comp2
DNA-1_bin_47_1__K03215,0.021851664797526225,-0.010925832398763102,TRUE,FALSE,FALSE,dry,#388ECC,0.10031149713879241,comp2
bco_bin_172__K16645,0.11544297350446905,-0.057721486752234395,TRUE,FALSE,FALSE,dry,#388ECC,0.09998412216846166,comp2
DNA-1_bin_47_1__K07034,0.10135658442622136,-0.05067829221311064,TRUE,FALSE,FALSE,dry,#388ECC,0.09941147883026209,comp2
DNA-1_bin_47_1__K01895,0.1144938082083835,-0.057246904104191774,TRUE,FALSE,FALSE,dry,#388ECC,0.0992152754665347,comp2
DNA-1_bin_47_1__K05813,0.082894859129234,-0.04144742956461697,TRUE,FALSE,FALSE,dry,#388ECC,0.09897460761945541,comp2
DNA-1_bin_47_1__K05972,0.059580419196965266,-0.029790209598482588,TRUE,FALSE,FALSE,dry,#388ECC,0.09867333893892877,comp2
DNA-1_bin_47_1__K00368,0.0264672450813263,-0.013233622540663192,TRUE,FALSE,FALSE,dry,#388ECC,0.09572773859566006,comp2
DNA-1_bin_47_1__K01768,-0.05015774187236232,0.025078870936181198,FALSE,TRUE,FALSE,wet,#F68B33,0.09545916450374485,comp2
DNA-1_bin_47_1__K03705,0.11807264117830221,-0.059036320589151176,TRUE,FALSE,FALSE,dry,#388ECC,0.09529187224662752,comp2
DNA-1_bin_47_1__K02040,0.11650147863091648,-0.05825073931545819,TRUE,FALSE,FALSE,dry,#388ECC,0.09296623026020714,comp2
DNA-1_bin_47_1__K02520,0.3574681929688555,-0.17873409648442778,TRUE,FALSE,FALSE,dry,#388ECC,0.09281475467619134,comp2
DNA-1_bin_47_1__K00036,0.37585946868848014,-0.1879297343442401,TRUE,FALSE,FALSE,dry,#388ECC,0.09237122739954112,comp2
DNA-1_bin_36_1__K01181,-0.04532848677155715,0.022664243385778625,FALSE,TRUE,FALSE,wet,#F68B33,0.09173123566839352,comp2
DNA-1_bin_47_1__K02003,0.41303384121952397,-0.20651692060976193,TRUE,FALSE,FALSE,dry,#388ECC,0.08944950843724284,comp2
DNA-1_bin_47_1__K03111,0.19804718850719816,-0.09902359425359915,TRUE,FALSE,FALSE,dry,#388ECC,0.08871968388069035,comp2
DNA-1_bin_47_1__K13993,0.6654096196854378,-0.3327048098427188,TRUE,FALSE,FALSE,dry,#388ECC,0.08857294747466234,comp2
DNA-1_bin_47_1__K20202,0.2599760183781644,-0.12998800918908224,TRUE,FALSE,FALSE,dry,#388ECC,0.08841747472953017,comp2
DNA-1_bin_47_1__K03076,0.12971850060283166,-0.06485925030141577,TRUE,FALSE,FALSE,dry,#388ECC,0.08678007643563168,comp2
DNA-1_bin_47_1__K03624,0.11792047164229433,-0.05896023582114713,TRUE,FALSE,FALSE,dry,#388ECC,0.08459390347675713,comp2
DNA-1_bin_47_1__K02035,-0.24982754665549456,0.12491377332774725,FALSE,TRUE,FALSE,wet,#F68B33,0.08386974986344842,comp2
DNA-1_bin_47_1__K00524,0.089462978216467,-0.04473148910823337,TRUE,FALSE,FALSE,dry,#388ECC,0.08255221111129031,comp2
DNA-1_bin_47_1__K03116,0.2169647395031241,-0.10848236975156209,TRUE,FALSE,FALSE,dry,#388ECC,0.08210813861529925,comp2
DNA-1_bin_47_1__K01338,0.33854381070796435,-0.16927190535398226,TRUE,FALSE,FALSE,dry,#388ECC,0.08031259080695649,comp2
DNA-1_bin_36_1__K01637,0.07318454786890034,-0.03659227393445014,TRUE,FALSE,FALSE,dry,#388ECC,0.07549944873003389,comp2
DNA-1_bin_36_1__K23269,0.0661451745264872,-0.033072587263243663,TRUE,FALSE,FALSE,dry,#388ECC,0.06846637149659844,comp2
DNA-1_bin_47_1__K00615,0.7808436792309619,-0.390421839615481,TRUE,FALSE,FALSE,dry,#388ECC,0.06118257059305793,comp2
bco_bin_29_1__K03088,0.14758444716743058,-0.07379222358371526,TRUE,FALSE,FALSE,dry,#388ECC,0.05730991001058333,comp2
bco_bin_172__K01005,0.15207381068673875,-0.07603690534336932,TRUE,FALSE,FALSE,dry,#388ECC,0.05516121173327289,comp2
bco_bin_116__K01915,0.4241195808700823,-0.21205979043504114,TRUE,FALSE,FALSE,dry,#388ECC,0.05386116698827616,comp2
DNA-1_bin_47_1__K07029,0.7111504070817402,-0.35557520354087013,TRUE,FALSE,FALSE,dry,#388ECC,0.0510565872488804,comp2
DNA-1_bin_36_1__K03520,0.25072664176422654,-0.12536332088211327,TRUE,FALSE,FALSE,dry,#388ECC,0.05096260164599736,comp2
bco_bin_29_1__K01114,0.05640872487015261,-0.02820436243507619,TRUE,FALSE,FALSE,dry,#388ECC,0.050368323293089316,comp2
bco_bin_29_1__K02004,0.007508148067818736,-0.0037540740339093003,TRUE,FALSE,FALSE,dry,#388ECC,0.04652521054441232,comp2
bco_bin_125_1__K11175,0.0804701923928519,-0.04023509619642594,TRUE,FALSE,FALSE,dry,#388ECC,0.04629816579392504,comp2
DNA-1_bin_36_1__K07657,-0.08934472956576063,0.04467236478288044,FALSE,TRUE,FALSE,wet,#F68B33,0.04244276262729132,comp2
bco_bin_125_1__K00380,0.13107753754543838,-0.06553876877271918,TRUE,FALSE,FALSE,dry,#388ECC,0.04035406774147141,comp2
bco_bin_116__K02035,0.11480181667731426,-0.05740090833865718,TRUE,FALSE,FALSE,dry,#388ECC,0.03738067498483973,comp2
bco_bin_172__K00943,0.3197762146961589,-0.15988810734807943,TRUE,FALSE,FALSE,dry,#388ECC,0.03735152559919665,comp2
bco_bin_29_1__K02945,-0.167682721143925,0.0838413605719625,FALSE,TRUE,FALSE,wet,#F68B33,0.03369932822836835,comp2
bco_bin_23_1__K08995,0.41564236578421715,-0.20782118289210869,TRUE,FALSE,FALSE,dry,#388ECC,0.033572115766806986,comp2
DNA-1_bin_22_1__K09013,0.32840408492762535,-0.16420204246381268,TRUE,FALSE,FALSE,dry,#388ECC,0.030379113984615926,comp2
DNA-1_bin_47_1__K02945,0.4308894324322118,-0.21544471621610567,TRUE,FALSE,FALSE,dry,#388ECC,0.027242819638047918,comp2
DNA-1_bin_18__K03696,0.5577592054307311,-0.2788796027153655,TRUE,FALSE,FALSE,dry,#388ECC,0.024984357858555184,comp2
bco_bin_18_1__K03832,-0.24304970937665263,0.12152485468832616,FALSE,TRUE,FALSE,wet,#F68B33,0.02062030614597203,comp2
DNA-1_bin_47_1__K04047,0.9148311060438673,-0.4574155530219337,TRUE,FALSE,FALSE,dry,#388ECC,0.010689837492865869,comp2
bco_bin_125_1__K07658,-0.06203547867145884,0.031017739335729443,FALSE,TRUE,FALSE,wet,#F68B33,0.010546021202590267,comp2
